numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
1500,29,359800.3064998134,0.23666128048767934
2100,29,359878.8000234145,0.23672047363081444
3000,29,359792.1106787084,0.23691999263618083
600,30,360178.0854032706,0.23709375907468733
1500,30,359986.29444311385,0.23693667409551586
2100,30,359780.1384730951,0.23673102263311432
3000,30,359813.5523396807,0.23675475889421363
600,31,359752.00273212267,0.23703848219941626
1500,31,359390.8846596766,0.23655568140757208
2100,31,359455.92779437354,0.2366597841627483
3000,31,359478.508837207,0.23667965983474293
600,32,360185.61304751027,0.23677479221655562
1500,32,359792.083388869,0.23677381351269788
2100,32,359389.7291064005,0.23647989634932542
3000,32,359634.10122608946,0.23685160368561292
600,33,359935.6877223019,0.2369653711226546
1500,33,359621.24525769363,0.23660907190217037
2100,33,359628.624862669,0.23677491518055796
3000,33,359169.3435451797,0.23658194874818872
600,34,360841.5515158276,0.23731442912738443
1500,34,360044.3340867162,0.23707041893193972
2100,34,359705.73428875336,0.23691466614964418
3000,34,359599.1492184288,0.2370340703882786
600,35,362677.11376779096,0.23929813703869454
1500,35,360829.0389124115,0.23783256284675539
2100,35,360538.6055820742,0.2377279382380035
3000,35,360168.44461690023,0.23726794046819752
600,36,360415.5562235031,0.2373343232177251
1500,36,360157.71769105643,0.2373958025137754
2100,36,359930.1675481745,0.2373754491165688
3000,36,359893.0701080212,0.23736357680005354
600,37,360681.2886915539,0.23764712561635407
1500,37,360031.36110074027,0.23729238362729724
2100,37,360030.5458257688,0.23729151316150773
3000,37,359952.0255773514,0.23728791844044478
600,38,360689.12636259384,0.23768339622102247
1500,38,360353.944451663,0.2373943960109325
2100,38,360180.93087682396,0.2373738283946969
3000,38,360115.6460367662,0.23743521585283864
