"dayOmit","ribnumOmit","ribnumactual","yactual","yhat","resid"
0,"R2","R2",3962,4186.03500555555,-224.035005555555
0,"R2","R2",4229,4558.51745555555,-329.517455555554
0,"R2","R2",4527,3791.05582222222,735.944177777777
0,"R2","R2",4863,4051.32308888889,811.676911111112
0,"R2","R2",5200,3182.00386666667,2017.99613333333
0,"R3","R1",0,380.081333333333,-380.081333333333
0,"R3","R2",0,359.056111111111,-359.056111111111
0,"R3","R3",0,395.010033333333,-395.010033333333
0,"R3","R4",0,356.535005555555,-356.535005555555
0,"R3","R5",0,397.310033333333,-397.310033333333
0,"R3","R3",249,286.191433333333,-37.1914333333333
0,"R3","R3",489,464.591994444444,24.4080055555555
0,"R3","R3",727,972.259866666666,-245.259866666666
0,"R3","R3",989,1061.68868888889,-72.6886888888882
0,"R3","R3",1242,1513.22053888889,-271.220538888889
0,"R3","R3",1490,1197.69443888889,292.305561111111
0,"R3","R3",1738,1732.19286111111,5.80713888889045
0,"R3","R3",1980,1719.12489444445,260.875105555554
0,"R3","R3",2224,3228.95657222222,-1004.95657222222
0,"R3","R3",2496,3128.57094444444,-632.570944444445
0,"R3","R3",2784,2284.46981666667,499.530183333333
0,"R3","R3",3103,3493.95406666666,-390.95406666666
0,"R3","R3",3434,2967.27718888889,466.722811111114
0,"R3","R3",3666,3579.81406666667,86.1859333333341
0,"R3","R3",3962,3310.63758333333,651.362416666667
0,"R3","R3",4229,3991.97547777778,237.024522222222
0,"R3","R3",4527,2255.61565,2271.38435
0,"R3","R3",4863,3756.55291666666,1106.44708333334
0,"R3","R3",5200,3943.48743333333,1256.51256666667
0,"R4","R1",0,368.7027,-368.7027
0,"R4","R2",0,307.0835,-307.0835
0,"R4","R3",0,391.296283333333,-391.296283333333
0,"R4","R4",0,332.6268,-332.6268
0,"R4","R5",0,349.463711111111,-349.463711111111
0,"R4","R4",249,306.279455555556,-57.2794555555556
0,"R4","R4",489,611.212288888889,-122.212288888889
0,"R4","R4",727,955.434961111111,-228.434961111111
0,"R4","R4",989,1217.23524444444,-228.235244444444
0,"R4","R4",1242,1808.91737222222,-566.917372222224
0,"R4","R4",1490,1918.63713888889,-428.637138888889
0,"R4","R4",1738,1873.30448888889,-135.30448888889
0,"R4","R4",1980,2445.89699444445,-465.896994444447
0,"R4","R4",2496,2995.84771666667,-499.847716666666
0,"R4","R4",3103,3169.41412222222,-66.4141222222238
0,"R4","R4",3434,3288.62718888889,145.372811111112
0,"R4","R4",4229,2953.45562222222,1275.54437777778
0,"R4","R4",4863,4727.64263333334,135.357366666663
0,"R4","R4",5200,4138.29608333333,1061.70391666667
0,"R5","R1",0,366.796333333333,-366.796333333333
0,"R5","R2",0,341.290966666667,-341.290966666667
0,"R5","R3",0,416.171144444444,-416.171144444444
0,"R5","R4",0,352.915722222222,-352.915722222222
0,"R5","R5",0,406.624055555556,-406.624055555556
0,"R5","R5",249,333.627255555556,-84.6272555555555
0,"R5","R5",489,841.975127777777,-352.975127777777
0,"R5","R5",1242,1554.79298888889,-312.79298888889
0,"R5","R5",1738,2712.74905,-974.749049999999
0,"R5","R5",1980,2271.57413888889,-291.574138888889
0,"R5","R5",4863,4284.36152222222,578.638477777777
249,"R1","R1",0,97.38875,-97.38875
249,"R1","R1",249,460.444677777778,-211.444677777778
249,"R1","R2",249,422.359055555556,-173.359055555556
249,"R1","R3",249,466.180438888889,-217.180438888889
249,"R1","R4",249,463.543111111111,-214.543111111111
249,"R1","R5",249,464.642761111111,-215.642761111111
249,"R1","R1",489,610.97855,-121.97855
249,"R1","R1",727,1021.61272222222,-294.612722222223
249,"R1","R1",989,1312.55890555556,-323.558905555558
249,"R1","R1",1242,1599.86192777778,-357.861927777779
249,"R1","R1",1490,1965.01263888889,-475.012638888886
249,"R1","R1",1738,1334.59629444444,403.403705555555
249,"R1","R1",1980,2418.71167777777,-438.711677777775
249,"R1","R1",2224,3940.55654444444,-1716.55654444444
249,"R1","R1",2496,3454.3269,-958.326900000001
249,"R1","R1",2784,2935.53472777778,-151.534727777779
