"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
268,"S4","S4",3949,3610.86115,338.138850000004
268,"S4","S4",4267,4371.03737777778,-104.037377777779
268,"S4","S4",4731,5434.58004444445,-703.580044444448
268,"S4","S4",4972,4541.47797777778,430.522022222219
268,"S4","S4",5296,5054.54036666667,241.459633333331
268,"S4","S4",5546,5058.43514444445,487.564855555545
268,"S4","S4",5803,5225.66687777778,577.333122222223
268,"S4","S4",6104,5646.05465555557,457.945344444429
268,"S4","S4",6322,5313.64822777778,1008.35177222222
268,"S5","S1",268,833.907316666667,-565.907316666667
268,"S5","S2",268,811.576588888889,-543.576588888889
268,"S5","S3",268,880.999683333334,-612.999683333334
268,"S5","S4",268,905.8642,-637.8642
268,"S5","S5",268,831.946666666667,-563.946666666667
268,"S5","S5",516,732.800405555555,-216.800405555555
268,"S5","S5",741,744.084883333333,-3.08488333333287
268,"S5","S5",1012,1026.81413333333,-14.8141333333333
268,"S5","S5",1513,1313.16221666667,199.837783333333
268,"S5","S5",1827,2064.08532222222,-237.08532222222
268,"S5","S5",2141,2076.6623,64.3377000000019
268,"S5","S5",2395,2542.62289444444,-147.622894444445
268,"S5","S5",2656,2424.25459444445,231.745405555554
268,"S5","S5",2915,3208.44110555556,-293.441105555556
268,"S5","S5",3181,3730.33857777778,-549.338577777778
268,"S5","S5",3388,3816.61372222222,-428.613722222223
268,"S5","S5",3673,3940.99035555556,-267.990355555556
268,"S5","S5",4267,4172.89362222222,94.1063777777772
268,"S5","S5",4972,5087.56167777778,-115.561677777778
268,"S5","S5",5546,5391.67994444445,154.320055555555
268,"S5","S5",5803,4765.32881111111,1037.67118888889
268,"S5","S5",6104,5288.04348333334,815.956516666661
268,"S5","S5",6322,5014.72146666667,1307.27853333333
516,"S1","S1",268,419.2067,-151.2067
516,"S1","S1",516,705.953066666666,-189.953066666666
516,"S1","S2",516,616.567838888889,-100.567838888889
516,"S1","S3",516,793.723433333333,-277.723433333333
516,"S1","S4",516,890.62385,-374.62385
516,"S1","S5",516,808.937355555555,-292.937355555555
516,"S1","S1",741,884.358605555556,-143.358605555556
516,"S1","S1",1012,1381.15604444445,-369.156044444445
516,"S1","S1",1278,1639.29295,-361.29295
516,"S1","S1",1513,1378.29223333333,134.707766666666
516,"S1","S1",1827,2190.67955,-363.679550000002
516,"S1","S1",2141,2208.71519444445,-67.7151944444454
516,"S1","S1",2395,2390.42667777778,4.57332222222158
516,"S1","S1",2656,2853.98253333334,-197.982533333337
516,"S1","S1",2915,3160.06717777778,-245.067177777785
516,"S1","S1",3388,4230.93945,-842.939450000003
516,"S1","S1",3673,3526.36243333334,146.637566666662
516,"S1","S1",3949,3990.39798333334,-41.3979833333378
516,"S1","S1",4267,4674.1708,-407.170799999998
516,"S1","S1",4731,4329.01881111111,401.98118888889
516,"S1","S1",4972,5057.78301111111,-85.7830111111134
516,"S1","S1",5296,5298.69175,-2.69175000000087
516,"S1","S1",5546,4795.71714999999,750.282850000005
516,"S1","S1",5803,5191.42670555555,611.573294444445
516,"S1","S1",6104,5418.08233333333,685.917666666666
516,"S1","S1",6322,5259.90742777778,1062.09257222222
516,"S2","S2",268,388.954027777778,-120.954027777778
516,"S2","S1",516,700.072477777778,-184.072477777778
516,"S2","S2",516,610.71115,-94.7111499999999
516,"S2","S3",516,732.683472222222,-216.683472222222
516,"S2","S4",516,887.165694444444,-371.165694444444
516,"S2","S5",516,809.913888888889,-293.913888888889
516,"S2","S2",741,612.703277777777,128.296722222223
516,"S2","S2",1012,988.266327777778,23.7336722222225
516,"S2","S2",1278,1342.58409444444,-64.5840944444446
516,"S2","S2",1513,1576.71377222222,-63.713772222221
516,"S2","S2",1827,2068.75491666667,-241.754916666668
516,"S2","S2",2141,2257.54985,-116.549849999999
516,"S2","S2",2395,2773.25175555555,-378.251755555553
516,"S2","S2",2656,2368.45233333333,287.547666666666
516,"S2","S2",2915,3320.12023333333,-405.120233333329
516,"S2","S2",3181,3341.73347222222,-160.733472222221
516,"S2","S2",3388,4153.39571111111,-765.395711111109
516,"S2","S2",3673,3776.24037777778,-103.240377777778
516,"S2","S2",3949,3215.97561111111,733.02438888889
516,"S2","S2",4267,4619.44313888889,-352.443138888892
516,"S2","S2",4473,5009.91407222222,-536.914072222218
516,"S2","S2",4731,5194.69708333333,-463.697083333333
516,"S2","S2",4972,4801.36895000001,170.631049999995
516,"S2","S2",5296,5541.19506666666,-245.19506666666
516,"S2","S2",5546,5074.75627222222,471.243727777778
516,"S2","S2",5803,5304.00645555555,498.993544444446
516,"S2","S2",6104,5519.08854999999,584.911450000005
516,"S2","S2",6322,5714.73151666667,607.268483333331
516,"S3","S3",268,477.027505555556,-209.027505555556
516,"S3","S1",516,723.02585,-207.02585
516,"S3","S2",516,655.558638888889,-139.558638888889
516,"S3","S3",516,812.120294444444,-296.120294444444
516,"S3","S4",516,926.068477777776,-410.068477777776
516,"S3","S5",516,819.628638888888,-303.628638888888
516,"S3","S3",741,841.094922222222,-100.094922222222
516,"S3","S3",1012,944.505455555555,67.4945444444451
516,"S3","S3",1278,1620.64769444444,-342.647694444444
516,"S3","S3",1513,1299.68563333333,213.314366666668
516,"S3","S3",1827,1981.59725,-154.59725
516,"S3","S3",2141,2281.07354444445,-140.073544444446
516,"S3","S3",2395,2133.49941666667,261.500583333331
516,"S3","S3",2656,2856.86600555556,-200.866005555559
516,"S3","S3",2915,3300.81048888889,-385.810488888887
516,"S3","S3",3181,3356.97572777778,-175.975727777777
516,"S3","S3",3388,3265.04561111112,122.954388888885
516,"S3","S3",3673,4538.98036111111,-865.980361111114
516,"S3","S3",3949,4304.70930555555,-355.709305555551
516,"S3","S3",4267,4472.23664444444,-205.23664444444
516,"S3","S3",4731,4996.37351111111,-265.373511111106
516,"S3","S3",4972,4916.55220555555,55.4477944444507
516,"S3","S3",5296,4589.54394999999,706.456050000006
516,"S3","S3",5803,3165.06558888889,2637.93441111111
516,"S3","S3",6104,5143.59861111111,960.401388888892
516,"S3","S3",6322,5361.27685,960.723149999997
516,"S4","S4",268,454.128305555556,-186.128305555556
516,"S4","S1",516,752.67575,-236.67575
516,"S4","S2",516,651.17755,-135.17755
516,"S4","S3",516,788.69986111111,-272.69986111111
516,"S4","S4",516,838.519988888889,-322.519988888889
516,"S4","S5",516,894.705283333334,-378.705283333334
516,"S4","S4",741,961.036655555556,-220.036655555556
516,"S4","S4",1012,1147.56188888889,-135.561888888889
516,"S4","S4",1278,1348.08159444444,-70.0815944444446
516,"S4","S4",1513,1344.63857777778,168.361422222222
516,"S4","S4",1827,2455.2168,-628.216799999999
516,"S4","S4",2141,2340.11382777778,-199.11382777778
516,"S4","S4",2395,2201.23585555555,193.764144444448
516,"S4","S4",2656,3449.0698,-793.069799999999
516,"S4","S4",2915,2868.77116111111,46.2288388888887
516,"S4","S4",3181,3425.04830555556,-244.048305555558
516,"S4","S4",3388,4422.67445,-1034.67445
516,"S4","S4",3673,4344.44936666666,-671.449366666663
516,"S4","S4",3949,3594.57597777779,354.424022222213
516,"S4","S4",4267,4421.35393888889,-154.353938888887
516,"S4","S4",4731,5443.33123888889,-712.331238888892
516,"S4","S4",4972,4551.28059444445,420.719405555552
516,"S4","S4",5296,4968.38596111112,327.614038888883
516,"S4","S4",5546,5061.26019444445,484.739805555549
516,"S4","S4",5803,5168.27532777778,634.724672222217
516,"S4","S4",6104,5610.94225555556,493.05774444444
516,"S4","S4",6322,5326.56101666666,995.438983333335
516,"S5","S5",268,397.794661111111,-129.794661111111
516,"S5","S1",516,695.951527777778,-179.951527777778
516,"S5","S2",516,578.536594444445,-62.5365944444445
516,"S5","S3",516,765.907488888889,-249.907488888889
516,"S5","S4",516,804.336066666667,-288.336066666667
516,"S5","S5",516,808.424522222222,-292.424522222222
516,"S5","S5",741,677.064472222222,63.9355277777778
516,"S5","S5",1012,1025.66797777778,-13.6679777777781
516,"S5","S5",1513,1354.41544444444,158.584555555556
516,"S5","S5",1827,2056.40519444444,-229.405194444445
516,"S5","S5",2141,2061.00389444444,79.996105555555
516,"S5","S5",2395,2527.75818333334,-132.758183333335
516,"S5","S5",2656,2394.51573888889,261.484261111108
516,"S5","S5",2915,3192.48251666667,-277.482516666667
516,"S5","S5",3181,3761.40486666667,-580.404866666671
516,"S5","S5",3388,3821.79502222222,-433.795022222217
516,"S5","S5",3673,3937.12454444445,-264.124544444448
516,"S5","S5",4267,4172.49977222222,94.5002277777785
516,"S5","S5",4972,5080.76546111111,-108.76546111111
516,"S5","S5",5546,5386.18138333333,159.818616666666
516,"S5","S5",5803,4738.56638888889,1064.43361111111
516,"S5","S5",6104,5301.82596111111,802.174038888891
516,"S5","S5",6322,5011.80648888888,1310.19351111112
741,"S1","S1",268,361.961144444444,-93.9611444444444
741,"S1","S1",516,605.33025,-89.3302499999999
741,"S1","S1",741,744.215322222223,-3.21532222222277
741,"S1","S2",741,515.084411111111,225.915588888889
741,"S1","S3",741,735.05255,5.94744999999978
741,"S1","S4",741,859.846277777778,-118.846277777778
741,"S1","S5",741,698.384344444444,42.6156555555556
741,"S1","S1",1012,1367.46305,-355.46305
741,"S1","S1",1278,1633.73458888889,-355.734588888889
741,"S1","S1",1513,1350.52399444444,162.476005555557
741,"S1","S1",1827,2215.34921666667,-388.349216666669
741,"S1","S1",2141,2161.4939,-20.493899999999
741,"S1","S1",2395,2404.19021666667,-9.19021666666549
741,"S1","S1",2656,2840.41139444444,-184.411394444444
741,"S1","S1",2915,3172.83362777778,-257.833627777779
741,"S1","S1",3388,4297.23759444445,-909.237594444447
741,"S1","S1",3673,3505.97898888889,167.021011111109
741,"S1","S1",3949,3992.30877777778,-43.3087777777769
741,"S1","S1",4267,4662.65422222223,-395.654222222225
741,"S1","S1",4731,4315.6989,415.301100000001
741,"S1","S1",4972,5050.18581666667,-78.1858166666698
741,"S1","S1",5296,5289.17705,6.8229500000034
741,"S1","S1",5546,4821.05418333333,724.945816666668
741,"S1","S1",5803,5208.47358333333,594.526416666666
741,"S1","S1",6104,5417.58489444445,686.415105555554
741,"S1","S1",6322,5264.77783888889,1057.22216111111
741,"S2","S2",268,361.560583333333,-93.5605833333333
741,"S2","S2",516,523.626338888889,-7.62633888888911
741,"S2","S1",741,744.007822222222,-3.00782222222222
741,"S2","S2",741,492.343388888889,248.656611111111
741,"S2","S3",741,745.873572222222,-4.87357222222226
741,"S2","S4",741,851.514216666666,-110.514216666666
