numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
600,2,529823.5856577784,0.2999506874711602
1500,2,528807.5167611223,0.29920241352331844
2100,2,528195.6866249527,0.29886797449842567
3000,2,528047.9101657674,0.29874146830972814
600,3,499228.5035252024,0.2833199677443105
1500,3,498725.49608221813,0.28294041966790234
2100,3,498845.9600323578,0.2829995911441482
3000,3,498570.6482278979,0.2828007554883964
600,4,489466.4756272579,0.27851871829219893
1500,4,488064.33376157115,0.27773638803012174
2100,4,488110.33004290896,0.2777657520418833
3000,4,488056.4559991016,0.2776778370519017
600,5,485265.0177468072,0.27662273957722133
1500,5,483915.25138211064,0.27589743818017565
2100,5,483940.0452757619,0.2758785251690562
3000,5,483972.04885534226,0.2759523490707159
600,6,483979.84720744536,0.27669988138585666
1500,6,483104.88060710434,0.2760465500674693
2100,6,482853.07484694844,0.27589578233519296
3000,6,482441.7177484887,0.2756884980049378
600,7,483347.3291980565,0.2764918361043841
1500,7,482336.94436109136,0.2761367195787573
2100,7,482356.6496375709,0.2762307497625485
3000,7,481970.5397090332,0.2759734863822309
600,8,482189.67433342215,0.27654594605994903
1500,8,482221.5867379768,0.2767040982925793
2100,8,481803.4998771313,0.27647796769569916
3000,8,481586.3339843015,0.27631484405974593
600,9,483535.46644123434,0.2779202550402556
1500,9,482910.9402941208,0.2777058582595862
2100,9,482677.287468978,0.27755124403592046
3000,9,482843.49845797115,0.2776376613847073
600,10,484369.537091538,0.2787797036806093
1500,10,484018.3378984678,0.2787280000019665
2100,10,483448.6048929644,0.2783971568733922
3000,10,483288.41169392667,0.2783349569007729
600,11,486231.7204146415,0.28037646207636674
1500,11,484823.2234582178,0.2796554032797778
2100,11,484829.3135423163,0.2796804491641337
3000,11,484420.6650979945,0.27952787066781787
600,12,487804.1529972723,0.282063301254203
1500,12,487483.1390560506,0.28187776431555955
2100,12,486738.5597795108,0.2813873434249105
3000,12,486765.4516720928,0.28142666271273886
600,13,489574.45271821495,0.28338750103326726
1500,13,488860.7753779288,0.28287207743635717
2100,13,488682.0630707818,0.2828909877030358
3000,13,488969.4831557981,0.28308705986119215
600,14,491888.78841247485,0.28556536118144316
1500,14,491183.61950723885,0.28491709100978074
2100,14,491226.67390721873,0.28490055887877513
3000,14,491334.7533780852,0.2849822469120001
600,15,495736.8071724326,0.28824018612498375
1500,15,495200.71811615705,0.28787067118804566
2100,15,494980.1263556325,0.2876568755331796
3000,15,494817.74422459543,0.287618646536344
600,16,499502.9333482706,0.2909870222013553
1500,16,498897.52756474796,0.2905058820142389
2100,16,498626.21294672496,0.29033696454291913
3000,16,498186.7829901992,0.2900365891040617
600,17,502588.40314677823,0.293281342010802
1500,17,502463.42623107374,0.293191400540415
2100,17,502515.2038997314,0.29319496007168816
3000,17,502673.91661692114,0.2932078295284115
