fullRMSE,fullRsq
521.583358138961,0.8935822458707312
519.4490665947955,0.8944513756633333
519.2846464240748,0.8945181832769536
517.8168290193403,0.8951136533257953
518.5298552065495,0.8948246005265479
517.178096770411,0.8953722504561921
521.6285724463248,0.8935637950765483
519.1405361031638,0.8945767211493608
518.6231459284182,0.8947867520922149
514.1411148231165,0.8965974362576735
517.1470014553764,0.8953848315575476
517.7590498513947,0.8951370589294456
520.5919668359098,0.8939864051254616
518.3634683370815,0.8948920874710389
517.93951781884,0.8950639449976016
516.4349175049125,0.8956727322686966
512.644452084979,0.8971985689376033
516.1531364609664,0.8957865488422512
514.8423294353954,0.8963151914366245
516.9185910953655,0.8954772227394675
519.9846797493952,0.8942335973228126
521.928834284613,0.8934412253771766
525.469577109921,0.8919905410082783
517.0588243204609,0.8954205037333947
522.2583798006917,0.8933066206181859
509.58206180323594,0.898423112715761
513.4304277152835,0.8968831013294898
516.8545342991596,0.8955031261583384
517.9235633373753,0.895070409746867
517.1970441705247,0.8953645840056592
516.418748384979,0.8956792649551581
512.4384499974325,0.8972811722091262
514.4723923181361,0.896464142198582
516.5419449652177,0.8956294856207564
513.3833637379057,0.8969020050355938
515.0975684867425,0.8962123600621128
516.6090911228839,0.8956023492591171
513.4899220444049,0.8968592023713493
524.9106093974417,0.8922202086867279
512.316814656833,0.8973299302863238
520.3821365225092,0.8940718477916387
517.7997202839608,0.8951205841283679
517.5170937936074,0.8952350438722055
513.9104222602064,0.8966902078727907
511.1422527422283,0.8978001632059721
516.92882852457,0.8954730826092928
512.1553161712833,0.8973946497991643
513.2728033323199,0.8969464058852015
517.5121408202843,0.8952370491993957
518.4983871787433,0.8948373657007618
514.2196334043284,0.8965658509892525
521.6020029186286,0.8935746376101896
518.3878099908824,0.8948822157858347
506.8212881786149,0.8995207618062757
520.9159145594078,0.8938544263392327
521.8933327912105,0.8934557210966175
514.7002288088049,0.8963724192211943
514.9904490337825,0.896255522833133
515.8770037492565,0.8958980236868692
515.9634079322902,0.8958631487092172
512.6535769465352,0.8971949092581868
516.6332695145079,0.8955925769713438
523.0956109321044,0.8929642666334366
519.2403510329717,0.8945361778742531
510.60356654654356,0.8980154638618167
515.8215532464294,0.8959204018764483
516.9965758288852,0.8954456827796584
517.9017784882421,0.8950792366370915
519.3004800826322,0.8945117506256353
520.7253261637588,0.8939320834551343
515.0935364067147,0.8962139849132394
513.8554736489262,0.8967122989839181
516.0317815467845,0.8958355471987697
518.7870955192777,0.8947202205630835
516.2341435068699,0.895753834960703
514.1575286873523,0.8965908339351362
516.0859268206741,0.8958136868834913
516.4590515021966,0.8956629812129784
513.8576033983298,0.8967114428000813
514.5619023789109,0.8964281118604652
517.0046077734152,0.8954424340888979
518.1832835857144,0.8949651464446821
518.0348807039677,0.8950252998436475
520.1786489240176,0.8941546748120192
518.3686982887631,0.8948899665188093
518.1738944807701,0.8949689527207995
516.0552926032731,0.8958260552557863
514.599278696233,0.896413064977542
514.3236952957582,0.8965239831118412
519.9305693600847,0.8942556085999618
516.1763313734094,0.8957771823344579
519.5871695651464,0.894395244977301
516.8379954703448,0.8955098136425036
518.6711974392051,0.8947672547374789
517.0326562222253,0.8954310889014754
521.2136189241456,0.8937330669051244
514.3604827972102,0.8965091801374009
512.5536772527079,0.8972349721657142
518.9711269367324,0.894645514682177
522.4549210008664,0.8932263017898324
521.232420002436,0.893725400302063
517.4688510145684,0.8952545752736486
514.9080980114155,0.8962886992956952
521.4663388665284,0.8936299909954026
515.7291506337046,0.8959576875049294
509.48153252701246,0.8984631865114391
515.6841475125126,0.8959758444173482
515.508459260797,0.8960467122496326
515.1825537389739,0.8961781096717683
513.7993687348393,0.8967348525287588
520.7411978230272,0.8939256174762308
518.2514786384475,0.8949374985875062
517.6957601533327,0.8951626937812163
520.0364729720615,0.8942125264879367
523.0615664032629,0.8929781985512554
516.205331890879,0.895765470830585
513.666959488222,0.896788069793586
522.125484574965,0.8933609126593174
514.3514298443284,0.8965128230660564
517.0134770897591,0.8954388466466633
515.5886729835746,0.8960143592249856
519.4813459349476,0.8944382573577054
518.6150094791841,0.8947900533545743
519.938225812436,0.8942524942116064
512.6200333758169,0.8972083621517911
513.5143642985694,0.8968493830799392
517.4086512149415,0.8952789449986418
521.633123375974,0.893561937870792
514.517035181145,0.8964461729635902
513.3839499483099,0.8969017695891183
517.7931215669092,0.8951232572282286
520.0123850926651,0.8942223263270647
522.5875553082659,0.8931720821718006
517.6325903440708,0.8951882769484024
516.1960282122069,0.8957692280789777
518.1880440233567,0.8949632165708973
516.1295519844183,0.8957960722312182
516.5060865028719,0.8956439759686998
515.1770411819786,0.8961803314901184
519.0498929851722,0.8946135322238153
519.5430891482357,0.8944131626798099
514.661862190873,0.89638786779259
514.5279121753581,0.8964417946196052
520.8699510497838,0.8938731572234939
516.7768044922444,0.8955345543862614
519.3806335147389,0.8944791841324882
514.632082064887,0.8963998581626027
520.5022027980087,0.8940229611560174
518.4702218224462,0.8948487904715597
519.1308626067677,0.8945806499591364
516.5517646299431,0.8956255173343078
518.5594911288321,0.8948125778474031
516.4450866764217,0.8956686235909599
518.7253329485545,0.8947452865788766
510.87189285145155,0.8979082483003414
514.0025803708766,0.8966531520415951
518.5268552044346,0.8948258175268998
521.9518900999366,0.8934318108611312
519.1921677801596,0.8945557501367676
515.9354089744747,0.895874450457171
519.295218949279,0.8945138880584208
515.4231645477606,0.8960811090947692
518.7600872810339,0.8947311820822698
519.1638045836172,0.8945672705505086
513.8698744703302,0.896706509618408
517.641996655645,0.8951844676802081
518.4179061398002,0.8948700097413919
512.3496893428012,0.8973167534609839
521.9011487898899,0.893452529807798
511.29271387900354,0.897739986741352
520.0661237467151,0.8942004628342395
516.4127877368705,0.8956816731388477
516.3253327958365,0.8957170029402554
513.388209765447,0.8969000586613387
517.7649270509424,0.8951346782702262
521.5245312074993,0.8936062492320342
520.2213371095512,0.8941373018180041
519.347945464179,0.8944924659570267
521.2739922531869,0.8937084472104093
516.06603323981,0.8958217188750267
516.0039806040146,0.895846770507441
514.2191993852645,0.8965660255931402
517.1741466612325,0.8953738487042928
514.8615247495893,0.8963074597507625
514.4321171413249,0.8964803520548208
519.0484417169032,0.8946141215460556
514.3487707414158,0.8965138930828827
518.6007242224492,0.8947958492932648
519.9711098671436,0.8942391175581538
518.9961397761947,0.894635358902035
517.4000536434455,0.8952824251850479
523.9298657674913,0.8926225842257781
526.5055249883275,0.8915642462394207
520.9534254572505,0.8938391388081136
513.0904075999988,0.897019634764241
515.3892251642416,0.8960947942653845
516.1602052374458,0.8957836943923421
515.6877928819471,0.8959743737193664
524.0374839561688,0.8925784678256433
518.6448768197215,0.8947779348013832
514.2942432193751,0.8965358336111402
517.8439830282384,0.8951026526811379
518.8863104658426,0.8946799484492056
517.9887434879802,0.8950439975218172
512.2594225998769,0.897352932133114
514.609997790893,0.8964087495042316
517.1414730426478,0.8953870682629169
515.6630231516522,0.8959843666835593
511.1206376149201,0.8978088066541043
514.0717727601574,0.8966253261243293
511.8153842230195,0.8975308087355676
518.13645511725,0.8949841296856862
513.1828288781466,0.8969825323977845
521.3823636919616,0.8936642471695185
516.9988413741294,0.895444766436819
519.171778191088,0.8945640319362308
512.9238835306231,0.8970864687038913
523.8728801888099,0.8926459409069234
513.5887153812715,0.896819510827862
518.5662640888291,0.894809830101514
520.1885920394674,0.8941506283470254
519.0763522284249,0.8946027875254869
515.0981446206675,0.8962121278901226
515.574580291901,0.8960200436692846
508.9820096829043,0.8986621931106746
514.9064019176684,0.8962893825391695
518.1224165724856,0.8949898202716686
517.0522435482807,0.8954231657495046
513.3628819457342,0.89691023120626
516.9290588011156,0.895472989481955
510.83858093722637,0.8979215618564195
515.7833175949814,0.8959358312578616
515.9742750700733,0.8958587620360099
517.4516798332214,0.8952615266982152
519.7681441462483,0.8943216669300293
517.5267499221962,0.8952311343073319
519.348131317511,0.8944923904433737
518.2848371870209,0.8949239729325047
514.1813111489895,0.8965812672896397
516.8880231528786,0.8954895842672961
515.0352567273637,0.8962374690887182
512.209159299235,0.897373074768206
516.6442399909483,0.8955881428343915
517.7694501021194,0.8951328461133388
516.8190095318388,0.8955174903529312
509.35748707333687,0.8985126236195231
518.621213774262,0.8947875360442509
515.0042390799323,0.8962499667678315
517.8837274971191,0.89508655034344
515.4672287551153,0.8960633400086719
518.9503982707515,0.8946539306198226
515.3994591872987,0.8960906677575845
518.7582240482143,0.894731938269837
