"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
249,"S5","S5",3962,3866.37949444445,95.6205055555547
249,"S5","S5",4229,4151.16178888889,77.8382111111141
249,"S5","S5",4527,4088.07404444445,438.925955555554
249,"S5","S5",4863,4579.50272777778,283.497272222223
489,"S1","S1",489,420.052361111111,68.9476388888888
489,"S1","S2",489,430.878827777778,58.1211722222221
489,"S1","S3",489,461.887944444444,27.1120555555556
489,"S1","S4",489,751.003566666666,-262.003566666666
489,"S1","S5",489,759.499405555556,-270.499405555556
489,"S1","S1",727,542.932233333334,184.067766666666
489,"S1","S1",1242,1768.69872777778,-526.69872777778
489,"S1","S1",1490,1630.30020555556,-140.300205555556
489,"S1","S1",1738,1902.32875,-164.328749999999
489,"S1","S1",2224,2812.86489444445,-588.864894444445
489,"S1","S1",2496,2313.69943888889,182.300561111113
489,"S1","S1",2784,2791.02582222222,-7.02582222221781
489,"S1","S1",3434,2728.25745,705.742549999999
489,"S1","S1",3666,3944.93738888889,-278.937388888888
489,"S1","S1",3962,4067.13755,-105.137549999996
489,"S1","S1",4229,4229.57002777778,-0.570027777775067
489,"S1","S1",4527,2999.53696111111,1527.46303888889
489,"S1","S1",5200,3959.04495555556,1240.95504444444
489,"S2","S2",249,671.056677777778,-422.056677777778
489,"S2","S1",489,550.148388888889,-61.1483888888895
489,"S2","S2",489,573.439127777778,-84.4391277777784
489,"S2","S3",489,679.0074,-190.0074
489,"S2","S4",489,649.607411111112,-160.607411111112
489,"S2","S5",489,700.526188888889,-211.526188888889
489,"S2","S2",727,701.556427777778,25.4435722222223
489,"S2","S2",989,916.233438888889,72.7665611111108
489,"S2","S2",1242,1700.65079444444,-458.650794444443
489,"S2","S2",1490,1482.314,7.6860000000006
489,"S2","S2",1980,1835.19408888889,144.805911111109
489,"S2","S2",2496,2423.07111111111,72.9288888888909
489,"S2","S2",3666,4087.82561666667,-421.825616666669
489,"S2","S2",3962,3972.62863333333,-10.628633333331
489,"S2","S2",4229,4386.94058333333,-157.940583333335
489,"S2","S2",4863,4465.95639444445,397.04360555555
489,"S2","S2",5200,4094.17026111111,1105.82973888889
489,"S3","S3",249,1512.99458888889,-1263.99458888889
489,"S3","S1",489,532.885438888889,-43.8854388888888
489,"S3","S2",489,527.182905555556,-38.1829055555555
489,"S3","S3",489,542.280172222222,-53.2801722222222
489,"S3","S4",489,688.968866666666,-199.968866666666
489,"S3","S5",489,670.027633333333,-181.027633333333
489,"S3","S3",727,679.807649999999,47.1923500000006
489,"S3","S3",989,740.631011111111,248.368988888889
489,"S3","S3",1490,2048.1599,-558.159899999998
489,"S3","S3",1738,2049.02341111111,-311.023411111112
489,"S3","S3",2224,2713.05228888889,-489.05228888889
489,"S3","S3",2496,2606.68830555556,-110.688305555557
489,"S3","S3",3434,2534.56532222222,899.434677777778
489,"S3","S3",3666,3611.99728333334,54.0027166666605
489,"S3","S3",3962,3885.40243333334,76.5975666666641
489,"S3","S3",4229,4193.19060555556,35.8093944444363
489,"S3","S3",4527,4339.89031666667,187.109683333332
489,"S3","S3",4863,4013.00457222223,849.99542777777
489,"S3","S3",5200,4276.07614444446,923.923855555542
489,"S4","S4",249,491.974022222222,-242.974022222222
489,"S4","S1",489,507.769855555555,-18.7698555555554
489,"S4","S2",489,521.605288888889,-32.6052888888887
489,"S4","S3",489,573.318627777777,-84.3186277777774
489,"S4","S4",489,719.425866666667,-230.425866666667
489,"S4","S5",489,791.590888888889,-302.590888888889
489,"S4","S4",727,852.230733333333,-125.230733333333
489,"S4","S4",989,1240.56804444445,-251.568044444446
489,"S4","S4",1242,2019.66833333333,-777.668333333332
489,"S4","S4",1738,2100.47125555556,-362.471255555556
