numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
600,2,521539.5251512992,0.3548443097565518
1500,2,520992.758733691,0.35413594958666456
2100,2,520897.33596909593,0.35398406217089307
3000,2,520727.0584944392,0.35389461922209176
600,3,495696.7801627164,0.3379729034571375
1500,3,494416.837559046,0.33696566506290954
2100,3,494480.24336874107,0.3370343097890291
3000,3,494095.49180057773,0.3367718090059933
600,4,482257.84323575214,0.32939630193711056
1500,4,481784.75746800314,0.32914761888661914
2100,4,481752.469265656,0.3290847255176628
3000,4,481499.24972160376,0.3289735935802315
600,5,475142.0041444574,0.3252792316655947
1500,5,474828.4344327621,0.3250381455737961
2100,5,474900.02361151396,0.32509851026149533
3000,5,474870.7185060024,0.32503915951276885
600,6,473095.33764261246,0.3243899130506831
1500,6,471735.2481824388,0.3233838026680188
2100,6,471702.7878986198,0.3234176203855138
3000,6,471671.2697692458,0.323413907611114
600,7,471210.9109034275,0.3236084984555811
1500,7,470984.45618423226,0.32331689422622656
2100,7,470597.495356708,0.32311695526082335
3000,7,470656.45704376197,0.32318908311937083
600,8,471870.00726706325,0.3246154705310749
1500,8,471581.4442343196,0.3243235252793044
2100,8,471591.6511826042,0.3242855745717697
3000,8,471059.54336098745,0.3239641817619829
600,9,473354.063582141,0.3259768871409197
1500,9,472449.55620507797,0.3252537967276266
2100,9,472568.9572504566,0.3253785934184648
3000,9,472609.790703252,0.3254736989352806
600,10,476100.96107421716,0.3285142924368095
1500,10,475181.7862432309,0.3276797009368919
2100,10,475187.7828589281,0.32762535908854024
3000,10,475357.7831680857,0.3277573979789653
600,11,478957.3571733459,0.3307338391418728
1500,11,478092.05968534085,0.3301620712851164
2100,11,478047.52175664355,0.3300609516308108
3000,11,478619.60068092396,0.3304716048498027
600,12,485079.42593632697,0.33535548620187383
1500,12,483519.87535148446,0.33421903212345144
2100,12,483463.4635297457,0.33414426829574295
3000,12,482932.1489848985,0.3337481860157616
600,13,488719.56410042715,0.3382433018698508
1500,13,488076.6749901692,0.33774459991522626
2100,13,488105.9793318126,0.3378121562323299
3000,13,487741.6795420172,0.33745225762161046
600,14,494052.3694047846,0.3425023009052932
1500,14,493343.3181455013,0.34189427287154533
2100,14,493269.83892329043,0.3417933478281263
3000,14,493535.38227872446,0.3419330294157328
600,15,500585.1039189466,0.34700797899215075
1500,15,500568.00567625486,0.3470148656120731
2100,15,500371.74882722175,0.34689346395041687
3000,15,500179.8297614179,0.34678614047584877
600,16,506154.74273640884,0.3513328805259596
1500,16,506266.2473550379,0.35145042996077897
2100,16,505996.6917000094,0.3512627306764667
3000,16,506124.99969702144,0.351354401329168
600,17,515374.5090886589,0.35798431106137324
1500,17,513339.9827181383,0.35671092157593676
2100,17,512894.47710181656,0.35635152856143615
3000,17,513202.61328283075,0.35660129014597514
