"dayOmit","ribnumOmit","ribnumactual","yactual","yhat","resid"
268,"R5","R5",268,1113.0659,-845.065900000001
268,"R5","R5",741,959.457111111111,-218.457111111111
268,"R5","R5",1012,973.367494444445,38.6325055555553
268,"R5","R5",2141,2344.66710555555,-203.667105555554
268,"R5","R5",2656,2765.04991666666,-109.049916666657
268,"R5","R5",2915,2984.40636666666,-69.4063666666584
268,"R5","R5",3388,3395.49602222222,-7.49602222222165
268,"R5","R5",3673,3235.14161666666,437.858383333339
268,"R5","R5",4267,3657.66541666667,609.334583333331
268,"R5","R5",4731,4575.0806,155.919400000001
268,"R5","R5",4972,4249.0652,722.934800000005
516,"R1","R1",516,1186.81240555556,-670.812405555556
516,"R1","R1",741,1521.06235,-780.062350000001
516,"R1","R1",1012,1450.26168333333,-438.261683333333
516,"R1","R1",1278,1251.50242222222,26.4975777777763
516,"R1","R1",1513,1595.40736111111,-82.4073611111114
516,"R1","R1",2141,2333.56716111111,-192.567161111107
516,"R1","R1",2395,2414.31148333333,-19.3114833333298
516,"R1","R1",2656,2543.06212777778,112.937872222225
516,"R1","R1",3181,3920.59069444445,-739.590694444445
516,"R1","R1",3388,3713.95491666666,-325.954916666663
516,"R1","R1",3673,3703.98452777777,-30.9845277777736
516,"R1","R1",3949,3769.52354444444,179.476455555562
516,"R1","R1",4267,3763.08211111111,503.917888888889
516,"R1","R1",4731,4269.37953333333,461.62046666667
516,"R1","R1",4972,4370.72768888889,601.272311111113
741,"R1","R1",516,1531.38370555556,-1015.38370555556
741,"R1","R1",741,1455.30611666667,-714.306116666671
741,"R1","R2",741,1184.88739444445,-443.887394444446
741,"R1","R3",741,1230.26913888889,-489.269138888891
741,"R1","R5",741,1290.27647222223,-549.276472222225
741,"R1","R1",1012,1426.32385,-414.323850000004
741,"R1","R1",1278,1410.83136666667,-132.831366666669
741,"R1","R1",1513,1318.5386,194.461399999999
741,"R1","R1",2141,2275.52986666666,-134.529866666664
741,"R1","R1",2395,2415.29407777777,-20.2940777777721
741,"R1","R1",2656,2606.49731666666,49.5026833333382
741,"R1","R1",3181,3946.38802777778,-765.388027777777
741,"R1","R1",3388,3688.39537222222,-300.39537222222
741,"R1","R1",3673,3728.2511,-55.2510999999972
741,"R1","R1",3949,3647.09266666667,301.907333333334
741,"R1","R1",4267,3871.95627777777,395.043722222226
741,"R1","R1",4731,4280.85408333334,450.145916666664
741,"R1","R1",4972,4405.75766111111,566.242338888887
741,"R2","R1",741,1356.65444444444,-615.654444444442
741,"R2","R2",741,898.012399999999,-157.012399999999
741,"R2","R3",741,988.747855555553,-247.747855555553
741,"R2","R5",741,1037.41867222222,-296.418672222221
741,"R2","R2",1012,1339.5211,-327.521099999999
741,"R2","R2",1278,1358.31999444444,-80.3199944444423
741,"R2","R2",2141,2340.8252111111,-199.825211111101
741,"R2","R2",2395,2715.96288333332,-320.962883333325
741,"R2","R2",2656,2717.90951666666,-61.9095166666575
741,"R2","R2",2915,2932.99961666666,-17.9996166666597
741,"R2","R2",3181,3629.76403888888,-448.764038888882
741,"R2","R2",3673,2936.10091666666,736.899083333338
741,"R2","R2",3949,3606.34398333333,342.656016666669
741,"R2","R2",4267,4434.92338333333,-167.923383333335
741,"R2","R2",4731,3988.09444444444,742.905555555557
741,"R2","R2",4972,4153.91986111111,818.080138888889
741,"R3","R1",741,1123.71358888889,-382.713588888889
741,"R3","R2",741,746.246111111111,-5.24611111111074
741,"R3","R3",741,895.116455555556,-154.116455555556
741,"R3","R5",741,926.753600000001,-185.753600000001
741,"R3","R3",1012,951.527449999999,60.4725500000008
741,"R3","R3",2141,4366.67262222223,-2225.67262222223
741,"R3","R3",2656,3073.96229444445,-417.962294444447
741,"R3","R3",2915,2279.11755555555,635.882444444453
741,"R3","R3",3181,3670.13266111111,-489.132661111109
741,"R3","R3",3388,4189.44732777778,-801.44732777778
741,"R3","R3",3949,4673.53814444444,-724.538144444441
741,"R3","R3",4267,3449.67811111111,817.32188888889
741,"R3","R3",4972,3555.71871666666,1416.28128333334
741,"R5","R5",268,1137.26156666667,-869.261566666665
741,"R5","R1",741,1135.46927222222,-394.46927222222
741,"R5","R2",741,1026.80914444444,-285.809144444443
741,"R5","R3",741,1033.74719444444,-292.747194444443
741,"R5","R5",741,1132.22731111111,-391.227311111108
741,"R5","R5",1012,1099.22409444444,-87.2240944444425
741,"R5","R5",2141,2336.26599444444,-195.265994444436
741,"R5","R5",2656,2759.54152222221,-103.54152222221
741,"R5","R5",2915,2979.28840555555,-64.2884055555501
741,"R5","R5",3388,3358.78652777778,29.2134722222227
741,"R5","R5",3673,3162.75751666666,510.242483333338
741,"R5","R5",4267,3718.0592,548.940799999998
741,"R5","R5",4731,4589.95742222223,141.042577777775
741,"R5","R5",4972,4303.68665555555,668.313344444448
1012,"R1","R1",516,1413.11932777777,-897.119327777773
1012,"R1","R1",741,1112.9094,-371.909399999995
1012,"R1","R1",1012,987.871066666662,24.1289333333381
1012,"R1","R2",1012,2158.15815555555,-1146.15815555555
1012,"R1","R3",1012,995.489866666661,16.5101333333388
1012,"R1","R4",1012,2164.30667222222,-1152.30667222222
1012,"R1","R5",1012,1015.72325555555,-3.72325555554994
1012,"R1","R1",1278,2031.99992222222,-753.999922222218
1012,"R1","R1",1513,1188.42303333333,324.576966666669
1012,"R1","R1",2141,2316.27294999999,-175.272949999995
1012,"R1","R1",2395,2407.60278888888,-12.6027888888848
1012,"R1","R1",2656,2692.03039999999,-36.0303999999946
1012,"R1","R1",3181,4035.74816111111,-854.74816111111
1012,"R1","R1",3388,3691.66668888888,-303.666688888884
1012,"R1","R1",3673,3799.39426111111,-126.394261111111
1012,"R1","R1",3949,3694.71952222222,254.280477777781
1012,"R1","R1",4267,3897.67257777778,369.327422222218
1012,"R1","R1",4731,4258.49448333333,472.505516666672
1012,"R1","R1",4972,4387.06735555556,584.932644444442
1012,"R2","R2",741,739.864922222219,1.13507777778102
1012,"R2","R1",1012,1308.20145555555,-296.201455555553
1012,"R2","R2",1012,1287.77408888889,-275.774088888885
1012,"R2","R3",1012,821.182572222218,190.817427777782
1012,"R2","R4",1012,2048.99311111111,-1036.99311111111
