numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
600,2,808186.5355314418,2.21595091374728
1500,2,806697.5897881257,2.2141903742636195
2100,2,805851.1539169166,2.2140715871925796
3000,2,806683.7515623064,2.214275718822641
600,3,760706.3517688179,2.1038243866001873
1500,3,759537.1376375424,2.109766944784912
2100,3,760435.2006433702,2.1134851343906482
3000,3,760419.8625730785,2.1121512335507613
600,4,735797.4572832041,2.055977373325479
1500,4,736332.9427048734,2.0642742256601547
2100,4,736554.0380436296,2.0590923686391958
3000,4,735747.3009883452,2.059086030778618
600,5,719541.250705983,2.0314474810393017
1500,5,717920.4888705635,2.023550453957091
2100,5,718237.4602295415,2.023951738957223
3000,5,717910.063512648,2.021567047888036
600,6,707344.8218042398,1.998888612678149
1500,6,704796.0729700609,1.9918256858722152
2100,6,704481.3759737149,1.9883455259480336
3000,6,704247.4318986728,1.988448721957839
600,7,694346.3624678218,1.9734119851398644
1500,7,693529.6728799238,1.9689745659385247
2100,7,693369.9924865279,1.969276528342102
3000,7,694447.1726265611,1.969926433070337
600,8,686829.5595823436,1.9492204469778007
1500,8,685380.1647339892,1.944191044584451
2100,8,684594.9127026902,1.9452057662429647
3000,8,684291.1359999448,1.9443677026752546
600,9,675358.7632494752,1.9133513700461295
1500,9,675175.0515744915,1.9173888398782013
2100,9,675226.4497056962,1.92294511380259
3000,9,674840.8280690779,1.9210940956093447
600,10,670192.8910107588,1.9084265366218742
1500,10,670247.0091139564,1.9127832808218728
2100,10,669360.3166884735,1.9102038390213498
3000,10,669175.2469953023,1.910438486252659
600,11,665580.1677745299,1.9221737040831353
1500,11,663769.3229233506,1.902661834661192
2100,11,663282.5012365122,1.8991210313908433
3000,11,663268.2133828462,1.8995170586778312
600,12,661979.5764434345,1.8954838166972046
1500,12,659121.5932858424,1.883462298532365
2100,12,658145.4607162084,1.8780391252671595
3000,12,657851.8492869752,1.8799122133362327
600,13,654188.1807398236,1.8815286522276204
1500,13,652829.1779046461,1.8791264320151086
2100,13,652654.5672637362,1.8775214539315008
3000,13,652390.7562763803,1.8708165526511926
600,14,650567.6659006089,1.8692732335067053
1500,14,649028.6703979374,1.862626296877815
2100,14,648542.9200462602,1.8607426394688744
3000,14,648546.9763829383,1.8610551964390971
600,15,645811.1819308279,1.8731465744626288
1500,15,643731.8541928496,1.8548557836472979
2100,15,644094.0904004745,1.8544236790245052
3000,15,644463.4147331099,1.854696543328828
600,16,639783.334026857,1.82782097891164
1500,16,639566.2174653752,1.8327531790383151
2100,16,640114.1820889927,1.838247056292568
3000,16,640030.9617273271,1.8394017103243816
600,17,638150.6990989377,1.84614409196749
1500,17,638085.3142923155,1.840849671464969
2100,17,637745.3148633919,1.8363907226073553
3000,17,637440.6679721057,1.835236260792446
600,18,637630.1073832837,1.852460321419016
1500,18,635642.2632436686,1.8365283409777882
2100,18,635777.5705902006,1.8337898282441283
3000,18,635854.5302668533,1.8348502721413618
600,19,633409.072473224,1.81882936290064
1500,19,632630.9361151513,1.8156065578228129
2100,19,632755.6604639402,1.8219187630126998
3000,19,632372.8910708716,1.8191851765449474
600,20,629294.7941694868,1.8161050677743735
1500,20,627972.9359918768,1.8097438201101246
2100,20,628660.599091648,1.8108129533162043
3000,20,628979.8333077788,1.8125384857330191
600,21,631015.4496353864,1.8271197714333052
1500,21,629319.7282278162,1.8207324698750746
2100,21,629101.6806742381,1.8198299800504762
3000,21,628503.0686671311,1.8147199099167821
600,22,627121.4904860667,1.8024940389731072
1500,22,625904.2726618273,1.8085495763144612
2100,22,626426.9015309939,1.8071321937664353
3000,22,626273.5050822651,1.807668519626527
600,23,625527.6333403676,1.8069742458178881
1500,23,625638.3125343701,1.8081142855590728
2100,23,625586.6112485296,1.8115759530062021
3000,23,625752.7603628514,1.8112120705517611
600,24,623693.3175736882,1.7961793001866806
1500,24,623951.4973171874,1.8133004306200384
2100,24,624044.1778528378,1.811378713994303
3000,24,623889.4834855561,1.8116566284935856
600,25,624018.4265737465,1.8035162861920047
1500,25,623295.2658008384,1.7958490841105583
2100,25,623322.9493251923,1.7965638466551987
3000,25,623178.893115505,1.8011231784406356
600,26,622121.37692221615,1.7957156519059319
1500,26,622457.6969652538,1.7993810847363443
2100,26,622009.2530421062,1.7986344453010292
3000,26,622398.4766315343,1.799369933805683
600,27,620989.5787574942,1.806501426512727
1500,27,621491.765057151,1.8032142706491883
2100,27,621472.1547761045,1.8026600428629036
3000,27,621614.7176351902,1.8055379951291106
600,28,622884.8580167774,1.8087971639683555
