numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
600,2,475265.5232797912,0.1432260914024734
1500,2,473836.7453394866,0.14279500164987058
2100,2,473703.9201990713,0.14275582383087412
3000,2,473603.29469588207,0.14271851892453932
600,3,434294.34506684216,0.13103183410780395
1500,3,433435.337796865,0.13079091009442198
2100,3,433245.87983529165,0.13073073856635137
3000,3,433084.7061961915,0.13068233983497388
600,4,411674.125383696,0.1243001480856199
1500,4,410919.2754023818,0.12406959994519137
2100,4,410859.82883243205,0.1240645442322235
3000,4,410614.2386621032,0.12398945948178941
600,5,397358.88902840216,0.12007786318240803
1500,5,396308.85687240696,0.11975950958380843
2100,5,396286.9269490482,0.11974053432058104
3000,5,396320.79430655634,0.11975251101720541
600,6,386886.96641397045,0.1169501946637279
1500,6,386212.8412851527,0.11674691479428254
2100,6,385972.071694425,0.11667136756306434
3000,6,385920.3137392608,0.11666470445021193
600,7,379229.33513523685,0.11468744185471753
1500,7,378836.9790709266,0.11456060533308211
2100,7,378621.5249786521,0.11449056422023017
3000,7,378445.31508192007,0.11444085955719425
600,8,373688.61959305615,0.11302405097431349
1500,8,372759.81541400554,0.11274007689753605
2100,8,372751.763377107,0.11273939225204528
3000,8,372560.14596630726,0.11268656513075524
600,9,368840.65140997304,0.1115850589936898
1500,9,368154.99077075184,0.11138360017684484
2100,9,367946.718620204,0.1113132470410385
3000,9,367869.3247043581,0.1112878851693793
600,10,364807.34572098526,0.11037036898539752
1500,10,364314.15845109144,0.11023405095403821
2100,10,363963.24611051055,0.11013241703577817
3000,10,363741.9895132625,0.11006309501194317
600,11,361134.2140270868,0.10927675251434303
1500,11,360798.43251800095,0.10918083234007432
2100,11,360546.1446024505,0.10910697442879892
3000,11,360335.7354939193,0.10904029964756629
600,12,358808.38891815074,0.10860972473213767
1500,12,357859.62386168755,0.10831016659579977
2100,12,357844.29736413405,0.10830307610057967
3000,12,357724.47440941544,0.10826810784011164
600,13,356428.91821474006,0.10790367293891079
1500,13,355605.19162389426,0.10764384653240625
2100,13,355482.94888081297,0.10760764065905032
3000,13,355195.01535938535,0.10752404494439545
600,14,353961.2328761179,0.10715228169583063
1500,14,353388.954782872,0.10699022644999587
2100,14,353228.7596064856,0.10694493668785207
3000,14,353277.3023681578,0.10695799387455568
600,15,352718.4901553279,0.10678988646976181
1500,15,351872.76099199994,0.10653442778031903
2100,15,351658.9616884889,0.10647340280869501
3000,15,351579.32721643953,0.10644880285384127
600,16,351557.5089859149,0.10646768656021742
1500,16,350705.6980430837,0.10620416013994449
2100,16,350404.0673631306,0.10610704246724073
3000,16,350409.3393110087,0.10610820338617652
600,17,349758.88886078534,0.10592659852086789
1500,17,349142.2516322664,0.10572325324157529
2100,17,349083.4985998943,0.10571110837368379
3000,17,348939.62663233007,0.10566863922541574
600,18,348911.6147512922,0.10569289651413129
1500,18,348340.9454478364,0.10550675039868743
2100,18,348154.12945918436,0.10545070102016557
3000,18,348053.16471375735,0.10541641854816423
600,19,348241.3131825336,0.10548166758489633
1500,19,347595.91923155467,0.10528418586814736
2100,19,347516.95635820343,0.10526390861042495
3000,19,347311.8882223743,0.10520065171963715
600,20,347396.5412458232,0.10527037872600889
1500,20,346693.9636517543,0.1050401479027963
2100,20,346694.32680300024,0.10503536948233794
3000,20,346618.1587290983,0.10501007165980873
600,21,347311.49080343323,0.10520711245585446
1500,21,346650.7109873569,0.10502579402864319
2100,21,346357.03150929924,0.10493858375026899
3000,21,346209.91588802927,0.10489191735450494
600,22,346224.33887846675,0.10489017746248983
1500,22,345955.84707950265,0.10481061405865243
2100,22,345819.65785006783,0.10477909768173704
3000,22,345750.3616224435,0.10475800752144422
600,23,346148.33737975225,0.10491255703560433
1500,23,345701.36470207816,0.10476796228159277
2100,23,345541.74251187535,0.10471364346265402
3000,23,345403.25097830984,0.104672105608984
600,24,345812.2818428052,0.10483060564450093
1500,24,345475.15638008533,0.10470605341449077
2100,24,345395.1360536692,0.10467822988607564
3000,24,345355.5708097969,0.10466691353791568
600,25,346166.2561328074,0.10492198673264992
1500,25,345497.4971829266,0.10471890817757032
2100,25,345434.6506203463,0.1046963612782493
3000,25,345426.7075607874,0.10469460193830847
600,26,346384.15717939276,0.10503202668029395
1500,26,345792.7227964665,0.1048342916204188
2100,26,345560.58278186596,0.1047609929581541
3000,26,345608.5537336794,0.10477307178106345
600,27,347186.8752492081,0.10527350452465667
1500,27,346060.8754145857,0.10493693750030983
2100,27,345815.21804993,0.10484967722292426
3000,27,345735.9073173454,0.10482610593842559
600,28,346797.9972410926,0.10516307287303457
1500,28,346083.328971222,0.10494604744502674
2100,28,345878.9351693568,0.10488574432527242
3000,28,345895.54303978937,0.10489590460476407
600,29,346914.39429225336,0.1051954935508626
1500,29,346396.10788371577,0.10504088629964217
2100,29,346329.77407504426,0.10502649462439137
3000,29,346341.71074195724,0.10503730764517626
600,30,348178.0633049358,0.10560304098822458
1500,30,347586.1438445336,0.10543210305465657
2100,30,347279.58795750316,0.10534435081071597
3000,30,347016.1221868718,0.10526203110244453
600,31,348545.7479494426,0.10574439470844808
1500,31,347825.2193034636,0.10552494135944254
2100,31,347668.5109496874,0.10547192226324612
3000,31,347538.8005394903,0.10543094531571781
600,32,348966.5262849693,0.10588913263649177
1500,32,348630.3998038425,0.1057807720445092
2100,32,348442.544383433,0.1057233010933901
3000,32,348328.83467674785,0.10569175804309988
600,33,349790.9874550321,0.10614600295225286
1500,33,349346.51059043896,0.10601642569005244
2100,33,349153.98303574196,0.1059590306584875
3000,33,349174.1979557766,0.10596627581092934
600,34,350513.90424386115,0.10638062805973447
1500,34,350049.35821388656,0.10623794920263158
2100,34,350091.1530917535,0.10625217339356047
3000,34,350001.509058256,0.1062283147032349
600,35,351737.2433894638,0.10676421574351723
1500,35,351155.65034198324,0.10660382169690782
2100,35,351098.05542402563,0.10658567821443159
3000,35,351074.43110714003,0.10657360155402233
600,36,353369.12501261267,0.10727440895670569
1500,36,352515.1757309649,0.1070194095629193
2100,36,352383.02107793686,0.10697928442969548
3000,36,352280.38386946404,0.10695070079041795
600,37,353828.6344986072,0.10744713115507876
1500,37,353651.44602471235,0.10739909828959353
2100,37,353517.48384732095,0.10735655928082927
3000,37,353514.9048027862,0.10735976720695882
600,38,356156.89122463693,0.10815763510756962
1500,38,355455.3568061866,0.10795975120859086
2100,38,355359.2520351689,0.10793040563531418
3000,38,355166.6845929849,0.10787604628543852
