fullRMSE,fullRsq
508.2625477543806,0.925733073570636
506.96228781890954,0.9261125734541977
509.43553538728065,0.9253898859431544
507.17673574814154,0.926050050630455
507.82425760812936,0.9258611035723223
506.7576812645684,0.9261722023512042
505.13257795977955,0.9266449546195651
510.41035262299914,0.9251040762319546
503.2014111489986,0.927204768198144
507.00893179703274,0.9260989765372811
505.08107100823867,0.9266599134731472
507.00648272350827,0.9260996904836892
506.3424671915659,0.9262931350309165
506.0654418643979,0.9263737645813507
507.2784563011502,0.9260203845059956
509.2861302179495,0.92543364222381
509.3941430777111,0.9254020097910602
505.85979982026123,0.9264335891497352
505.2357705886566,0.9266149804167331
500.510991139365,0.9279811021993414
507.1220690064127,0.92606599136523
505.1556065010138,0.9266382660856359
505.404324915528,0.9265660075347556
505.5172040389262,0.9265332017594314
507.79378411788963,0.9258700011510249
509.679620971406,0.9253183730046958
506.67479711187684,0.9261963505950762
507.74283340178096,0.9258848764297644
503.3501811979968,0.9271617184337584
504.31893097062573,0.9268810789371846
506.18246860645735,0.9263397087696186
506.9607228485305,0.926113029627993
504.9836198155121,0.9266882114626471
503.45124110519384,0.9271324673508972
508.6482387784121,0.9256203170624002
508.32004929245426,0.9257162684604313
506.31918260205657,0.9262999138209441
508.9790313272399,0.9255235419492922
512.264130463194,0.9245590538481722
506.1730389020919,0.9263424531882543
507.9013776852941,0.9258385838463521
504.10323680250644,0.9269436106060703
506.15536529594004,0.92634759677215
504.4732249247271,0.9268363313278253
506.8242740824352,0.9261527977154375
503.7399617125315,0.9270488668385483
508.73861336902183,0.9255938837434395
503.9669587238892,0.9269831050505092
503.267492475413,0.9271856477377354
505.00473578845543,0.9266820802455208
505.9016801256671,0.926421407468989
509.3559018037383,0.9254132098220786
511.657568460847,0.9247376043931114
507.5871492399069,0.9259303198359945
505.34510349516825,0.9265832159769081
506.526272376519,0.9262396132989955
508.3625763003956,0.9257038385081123
507.6318612048616,0.925917270069812
508.374435752676,0.9257003719977888
504.9242171585125,0.9267054581958762
504.17446445043583,0.9269229640320015
508.98760732236326,0.9255210321597618
506.41117850862975,0.9262731294428961
503.89273147776663,0.9270046121902348
508.5844461191284,0.92563897270639
509.66783721580225,0.9253218262322971
505.68486144193184,0.9264844623889724
503.82421127499475,0.9270244629179576
508.91717786928,0.9255416422884982
507.24251743491607,0.9260308665175654
508.5550365684855,0.925647572502093
503.3316547862763,0.9271670801370416
508.5681062853787,0.9256437507813553
505.8081253434878,0.9264486182610615
502.24271061158726,0.9274818832673127
509.1084171963515,0.9254856723104528
502.9435231839116,0.9272793633930229
509.5008868833378,0.9253707424206465
504.1168936499649,0.9269396521570552
507.71657726560795,0.9258925414378522
510.22494792767446,0.9251584776908058
507.525409881135,0.9259483373782031
504.09468082431226,0.9269460905090918
507.8318018666182,0.9258589007348446
508.3851851290837,0.925697229892065
510.4750345462127,0.9250850926070333
504.8141233209329,0.9267374170419476
505.4685969197154,0.9265473292221943
505.67360595164337,0.9264877349576176
509.628715223736,0.9253332903529625
507.29676927912095,0.9260150430155135
505.8828124503522,0.9264268956148518
506.5662979557274,0.9262279557838519
503.65552603628834,0.9270733205745793
504.78225974118214,0.9267466653350271
503.243204060448,0.9271926758194348
505.4834112368117,0.9265430236447206
507.18273212416244,0.9260483019921866
504.11458952489807,0.9269403200172133
504.1745453593606,0.926922940577482
508.08088177753484,0.9257861538640589
505.9245368303963,0.926414758737739
509.5289932677562,0.9253625084155178
510.16298930854094,0.9251766531871068
506.7124001772494,0.9261853954559929
509.35854569335277,0.9254124355118134
506.05996867357027,0.9263753571352931
506.4860330695852,0.9262513321341587
507.2523036972402,0.9260280123075881
508.95919271093135,0.9255293476151043
504.9520849028616,0.926697367437501
508.13685778258696,0.9257698004698965
509.1909264669951,0.925461517844237
506.37031894238294,0.9262850262040676
510.1081248579607,0.9251927457738287
507.24089441392,0.926031339874039
501.27947539052786,0.9277597768803636
505.5300724058513,0.9265294613931612
507.16548733080805,0.9260533307914302
505.8398186382886,0.9264394006999387
505.00948621710717,0.9266807008795064
506.4689845286887,0.926256296875286
504.66803803401035,0.9267798129907834
508.1039423822094,0.9257794169248547
500.5039522958993,0.9279831278339132
510.4482090650042,0.9250929659622475
509.1315877692729,0.9254788895549755
509.5449727822397,0.9253578268778805
508.204674320006,0.9257499854497852
500.53990509530854,0.927972781057858
508.6928587860951,0.9256072669136367
504.74483183461604,0.9267575279090101
507.9179675943734,0.9258337390032436
506.9320993039218,0.9261213728671915
511.47185056099966,0.9247922309174502
503.5940238337588,0.9270911298800724
505.8424485373506,0.9264386358038318
504.24450824755456,0.9269026577729602
