"sampleName","taxon","type","degdays","counts","fracBySample"
"SARRRR1C11","f__Pirellulaceae","Rib",2915,31,0.00979772439949431
"SARRRR1C11","f__Planctomycetaceae","Rib",2915,31,0.00979772439949431
"SARRRR1C11","f__Polyangiaceae","Rib",2915,36,0.011378002528445
"SARRRR1C11","f__Porphyromonadaceae","Rib",2915,5,0.0015802781289507
"SARRRR1C11","f__Pseudomonadaceae","Rib",2915,11,0.00347661188369153
"SARRRR1C11","f__Rhodobacteraceae","Rib",2915,158,0.049936788874842
"SARRRR1C11","f__Rhodocyclaceae","Rib",2915,238,0.0752212389380531
"SARRRR1C11","f__Rhodospirillaceae","Rib",2915,55,0.0173830594184576
"SARRRR1C11","f__Rikenellaceae","Rib",2915,7,0.00221238938053097
"SARRRR1C11","f__Ruminococcaceae","Rib",2915,17,0.00537294563843236
"SARRRR1C11","f__Saprospiraceae","Rib",2915,57,0.0180151706700379
"SARRRR1C11","f__Sediment_4","Rib",2915,6,0.00189633375474083
"SARRRR1C11","f__Sinobacteraceae","Rib",2915,51,0.0161188369152971
"SARRRR1C11","f__Sphingomonadaceae","Rib",2915,68,0.0214917825537295
"SARRRR1C11","f__Synechococcaceae","Rib",2915,102,0.0322376738305942
"SARRRR1C11","f__Syntrophomonadaceae","Rib",2915,27,0.00853350189633375
"SARRRR1C11","f__Thiotrichaceae","Rib",2915,42,0.0132743362831858
"SARRRR1C11","f__Veillonellaceae","Rib",2915,37,0.0116940581542351
"SARRRR1C11","f__Verrucomicrobiaceae","Rib",2915,24,0.00758533501896334
"SARRRR1C11","f__Weeksellaceae","Rib",2915,35,0.0110619469026549
"SARRRR1C11","f__Xanthomonadaceae","Rib",2915,40,0.0126422250316056
"SARRRR1C11","Rare","Rib",2915,441,0.139380530973451
"SARRRR1C13","f__Aeromonadaceae","Rib",3388,4,0.000530082162735224
"SARRRR1C13","f__Bacteroidaceae","Rib",3388,0,0
"SARRRR1C13","f__Bradyrhizobiaceae","Rib",3388,108,0.014312218393851
"SARRRR1C13","f__Campylobacteraceae","Rib",3388,0,0
"SARRRR1C13","f__Carnobacteriaceae","Rib",3388,0,0
"SARRRR1C13","f__Chitinophagaceae","Rib",3388,268,0.03551550490326
"SARRRR1C13","f__Chthoniobacteraceae","Rib",3388,320,0.0424065730188179
"SARRRR1C13","f__Clostridiaceae","Rib",3388,36,0.00477073946461702
"SARRRR1C13","f__Comamonadaceae","Rib",3388,409,0.0542009011396766
"SARRRR1C13","f__Crenotrichaceae","Rib",3388,42,0.00556586270871985
"SARRRR1C13","f__Desulfobacteraceae","Rib",3388,34,0.0045056983832494
"SARRRR1C13","f__Desulfobulbaceae","Rib",3388,43,0.00569838324940366
"SARRRR1C13","f__Desulfovibrionaceae","Rib",3388,4,0.000530082162735224
"SARRRR1C13","f__Ellin6075","Rib",3388,36,0.00477073946461702
"SARRRR1C13","f__Enterobacteriaceae","Rib",3388,4,0.000530082162735224
"SARRRR1C13","f__Flavobacteriaceae","Rib",3388,18,0.00238536973230851
"SARRRR1C13","f__Gemmataceae","Rib",3388,370,0.0490326000530082
"SARRRR1C13","f__Haliangiaceae","Rib",3388,116,0.0153723827193215
"SARRRR1C13","f__Holophagaceae","Rib",3388,2292,0.303737079247283
"SARRRR1C13","f__Hyphomicrobiaceae","Rib",3388,201,0.026636628677445
"SARRRR1C13","f__Isosphaeraceae","Rib",3388,141,0.0186853962364166
"SARRRR1C13","f__Listeriaceae","Rib",3388,0,0
"SARRRR1C13","f__Methylococcaceae","Rib",3388,83,0.0109992048767559
"SARRRR1C13","f__mitochondria","Rib",3388,108,0.014312218393851
"SARRRR1C13","f__Moraxellaceae","Rib",3388,9,0.00119268486615425
"SARRRR1C13","f__Neisseriaceae","Rib",3388,0,0
"SARRRR1C13","f__Nitrospiraceae","Rib",3388,96,0.0127219719056454
"SARRRR1C13","f__Peptococcaceae","Rib",3388,7,0.000927643784786642
