numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
600,2,545885.080082454,0.3622380046779247,63.44451763281642,0.28446412957858214,583767.316807705,0.371787560571891
1500,2,543331.2601220915,0.36102390577742555,63.50781922588788,0.28427546335013504,583953.0601648322,0.3718719921108991
2100,2,543573.1642198971,0.3608322647824645,63.2921757330794,0.2836778904348615,583178.9961122358,0.3713763743220345
3000,2,543256.8067801245,0.3609246846430678,63.2536283456341,0.2833676881698935,582952.2260048734,0.37110995777256234
600,3,485805.70763135486,0.3231715527759293,57.59086220574911,0.25832481716095107,535237.4107040893,0.3413494222360617
1500,3,484990.7558498515,0.3221355422263999,57.585957812322505,0.2581528543582858,535503.1216081904,0.3413695427373678
2100,3,485787.44408306724,0.32287972649055813,57.440136164520624,0.25768047041957887,534384.2787429726,0.34062548043348545
3000,3,485014.09038591495,0.32218341349844815,57.41273537589231,0.2574256698039798,534149.6436069759,0.340679577477758
600,4,449731.70312783204,0.2983891658158186,54.383012984461125,0.24555263358324964,507506.73832044506,0.32532476946236466
1500,4,448397.9129428451,0.2981760860062266,54.46736094708282,0.24524403024414237,507442.82453898946,0.324915128951749
2100,4,448796.60185193515,0.2980890590079563,54.30906412209563,0.24372834058947954,505911.78743814153,0.3234287348649873
3000,4,448224.63103700563,0.2975431986129752,54.193440175404106,0.24384616527386674,505427.17608348635,0.32351593050354716
600,5,423666.95162365446,0.2808457295371663,52.32174974877525,0.2351875530915803,487288.0929593831,0.31224340779530907
1500,5,423178.08892365807,0.28083616524334437,52.15603486563636,0.23489238002531448,485966.9736268563,0.3118946561440932
2100,5,423874.87927109876,0.28125871139627684,52.22570538310036,0.23461715667091462,486127.12894075067,0.3115882819613163
3000,5,423373.14414939634,0.28110196066898263,52.26159774318804,0.2350393830968831,486735.2720551332,0.31236081349336287
600,6,405267.64715124294,0.26807129730605594,50.89780244015579,0.2296851149440606,472771.05880254833,0.3042206815034576
1500,6,403950.6571315614,0.2680154992673646,50.57478341505479,0.22779269809256472,470415.0523182925,0.30229729701221203
2100,6,405311.09544095286,0.26901949743152587,50.584073433331596,0.22795496405992105,471001.85711747466,0.3027250944337366
3000,6,405023.73171160684,0.2687479044189706,50.550490268777246,0.22804684385480464,470880.18675379344,0.3029506632318262
600,7,391106.87029153924,0.25945142765798723,49.859954704532036,0.225002798911213,461866.78174709866,0.29769928641602517
1500,7,391229.4754609304,0.25934438736197357,49.6937010809032,0.2238235474261829,460686.6276784974,0.296420194830929
2100,7,389594.496537713,0.258543988846107,49.65092026037247,0.22384395742651234,460004.783833193,0.29631633698365334
3000,7,390625.712156354,0.2593105484556271,49.58369527675863,0.2237053943546361,460461.61678319116,0.29663333020873944
600,8,381745.0089353567,0.25384304095938104,49.10615781992215,0.2224998722531816,453679.8425037182,0.2933887106098884
1500,8,381188.5435564622,0.2528998945488826,48.875738551556154,0.2204825704837152,451587.69777297915,0.29125117212336715
2100,8,380487.35430135496,0.25216000515617515,48.956793827709014,0.22141669691598873,452859.1111886562,0.29237286659294487
3000,8,380165.1576395743,0.2521023452814606,48.74834494702109,0.22055566699446602,451255.1382545104,0.2913727483638482
600,9,372672.08441161294,0.24659857436953284,48.45580248248992,0.21934024030753482,447257.12824010785,0.2891614843547175
1500,9,373518.91586920776,0.24778067210510463,48.30418624060756,0.2182679900795784,445532.06104166695,0.2878640498123259
2100,9,373546.54859625455,0.24774374491678006,48.35419538911578,0.21850977490705362,445869.5825915662,0.28803271236062994
3000,9,373255.7104162468,0.24764680699885455,48.290409266511446,0.2184998048071123,445216.46593189,0.28793466795358214
600,10,370596.9378476443,0.2461434206964234,48.08386259950081,0.21740688565610902,440977.4482590008,0.28525422795531397
1500,10,368501.3836149977,0.2442720513318689,47.777573023647975,0.21641597925062026,440051.0222694985,0.28482789812856585
2100,10,368177.77459607355,0.24393752876611483,47.95263169618443,0.2169225082665581,440346.4466832501,0.28524834303076907
3000,10,367940.6650467522,0.24364301972157962,47.831009100811045,0.2167498653410232,440111.03355119796,0.28505461109883745
600,11,365141.58098154864,0.24149885943800467,47.8420970904751,0.21710645800633638,438656.4558613569,0.2846814724165758
1500,11,365531.39402734046,0.24187841285724895,47.773698473465345,0.21595529860166296,436997.93660215056,0.28326474006689767
2100,11,365647.35359761707,0.24230227307254434,47.772703423822016,0.21610204455463786,437139.35480494524,0.28332148633036536
3000,11,363972.1247637152,0.24124040256176218,47.609500749142875,0.21561922165314862,436475.3761302555,0.2830392093436897
600,12,365565.52761496766,0.24195761784111236,47.72691472293307,0.2158768706554471,434684.55547418765,0.28203276714306696
1500,12,364038.8443894114,0.24102814183611582,47.57117111929464,0.2152506690335162,433821.4571116239,0.281362253025852
2100,12,363840.8715997726,0.24110393409352643,47.518259238973044,0.21452134702323195,433765.2126917658,0.2810226350288967
3000,12,363541.9518766028,0.24065809974621924,47.59166340936005,0.2148224142072237,434153.12166653125,0.28125579482675905
600,13,364458.18048454466,0.2414140570254705,47.79439258603675,0.21633944806249802,435268.8448960218,0.28277307699079035
1500,13,364160.8534894467,0.24102144362104294,47.65135235780544,0.21566405218119908,433289.7874872894,0.2812893091993255
2100,13,363993.70351021853,0.24097209285934865,47.64517157197662,0.2153045617251447,433065.38272589573,0.28104178394478935
3000,13,363518.104404686,0.2403144418650455,47.52807598640914,0.21468520936427865,432171.6639756288,0.28041187269136025
