"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
2496,"2","2",489,863.061688888889,-374.061688888889
2496,"2","2",989,1455.13801111111,-466.138011111111
2496,"2","2",1490,1699.68662777778,-209.686627777776
2496,"2","2",1980,2298.97038333333,-318.970383333331
2496,"2","1",2496,2383.04870555555,112.951294444448
2496,"2","2",2496,2499.13806111111,-3.13806111110762
2496,"2","3",2496,3120.71046666666,-624.710466666662
2496,"2","2",3103,3057.89638888889,45.1036111111125
2496,"2","2",3434,3030.823,403.177000000002
2496,"2","2",3962,3669.76490555555,292.235094444446
2496,"2","2",4527,3631.53233333333,895.467666666669
2496,"3","3",489,526.090483333332,-37.090483333332
2496,"3","3",989,1330.17515,-341.175150000001
2496,"3","3",1490,1678.44952777778,-188.449527777776
2496,"3","3",1980,1730.63905555555,249.360944444446
2496,"3","1",2496,1875.47761111111,620.52238888889
2496,"3","2",2496,1978.6995,517.300500000002
2496,"3","3",2496,2339.91799444445,156.082005555553
2496,"3","3",3103,3375.35921666666,-272.359216666664
2496,"3","3",3434,3647.37192222222,-213.371922222223
2496,"3","3",3962,2509.26426666667,1452.73573333333
3103,"1","1",0,1119.9226,-1119.9226
3103,"1","1",489,804.72807222222,-315.72807222222
3103,"1","1",989,1273.36146111111,-284.361461111113
3103,"1","1",1490,1254.61195,235.388049999998
3103,"1","1",1980,1843.43711666667,136.562883333331
3103,"1","1",2496,2197.41348888889,298.586511111107
3103,"1","1",3103,2747.73639444445,355.263605555552
3103,"1","2",3103,2631.48188333334,471.518116666664
3103,"1","3",3103,2833.40303888889,269.596961111106
3103,"1","1",3434,2434.42767777778,999.57232222222
3103,"1","1",3962,3598.13051111113,363.869488888874
3103,"1","1",4527,3200.24429444445,1326.75570555555
3103,"2","2",0,1033.39246111111,-1033.39246111111
3103,"2","2",489,883.231177777777,-394.231177777777
3103,"2","2",989,1783.128,-794.128000000002
3103,"2","2",1490,1961.69471111111,-471.694711111114
3103,"2","2",1980,2191.05222222222,-211.052222222224
3103,"2","2",2496,2347.07064444445,148.929355555554
3103,"2","1",3103,2644.26940555556,458.73059444444
3103,"2","2",3103,2643.7752,459.224799999996
3103,"2","3",3103,2952.13123888889,150.868761111108
3103,"2","2",3434,2802.4147,631.585299999999
3103,"2","2",3962,3372.7651888889,589.234811111102
3103,"2","2",4527,3366.35535555556,1160.64464444444
3103,"3","3",489,609.839055555553,-120.839055555553
3103,"3","3",989,1604.17005,-615.170050000001
3103,"3","3",1490,1618.05456111111,-128.054561111114
3103,"3","3",1980,2023.44395555556,-43.4439555555582
3103,"3","3",2496,2770.08043888889,-274.080438888893
3103,"3","1",3103,2945.90520555556,157.094794444441
3103,"3","2",3103,2931.84361666667,171.15638333333
3103,"3","3",3103,3203.62816666667,-100.628166666672
3103,"3","3",3434,3619.99449444446,-185.994494444462
3103,"3","3",3962,3110.93491111112,851.065088888879
3434,"1","1",0,1219.31199444445,-1219.31199444445
3434,"1","1",489,726.308805555552,-237.308805555552
3434,"1","1",989,1319.15202222223,-330.152022222225
3434,"1","1",1490,1306.38866111111,183.611338888886
3434,"1","1",1980,1870.54983888889,109.45016111111
3434,"1","1",2496,2413.45639444445,82.5436055555515
3434,"1","1",3103,3007.5078,95.4921999999997
3434,"1","1",3434,2682.98335555556,751.016644444444
3434,"1","2",3434,2436.03041666667,997.969583333331
3434,"1","3",3434,3115.16413333333,318.835866666668
3434,"1","1",3962,3561.45758888889,400.54241111111
3434,"1","1",4527,2633.13601666667,1893.86398333333
3434,"2","2",0,1199.02418888889,-1199.02418888889
3434,"2","2",489,860.404144444446,-371.404144444446
3434,"2","2",989,1555.78511111111,-566.785111111114
3434,"2","2",1490,1805.36452222222,-315.364522222223
3434,"2","2",1980,2253.09522777778,-273.095227777778
3434,"2","2",2496,2353.77709444444,142.222905555558
3434,"2","2",3103,2658.46008888889,444.539911111112
3434,"2","1",3434,2605.02320555555,828.976794444447
3434,"2","2",3434,2722.90210555555,711.097894444446
3434,"2","3",3434,3068.24858888889,365.751411111111
3434,"2","2",3962,3350.1653,611.834700000002
3434,"2","2",4527,3325.99953888889,1201.00046111111
3434,"3","3",489,558.787861111109,-69.7878611111094
3434,"3","3",989,1421.64118888889,-432.64118888889
3434,"3","3",1490,1615.56766666667,-125.567666666668
3434,"3","3",1980,2054.20075,-74.2007500000027
3434,"3","3",2496,2640.74001111112,-144.740011111117
3434,"3","3",3103,2953.35061111112,149.649388888884
3434,"3","1",3434,2862.59602222223,571.403977777775
3434,"3","2",3434,2783.86065555556,650.139344444442
3434,"3","3",3434,3380.15131111111,53.8486888888915
3434,"3","3",3962,3124.74600555556,837.253994444442
3962,"1","1",0,1098.54925,-1098.54925
3962,"1","1",489,713.964694444442,-224.964694444442
3962,"1","1",989,1390.49217777778,-401.49217777778
3962,"1","1",1490,1239.16088888889,250.839111111111
3962,"1","1",1980,2161.08922222222,-181.089222222221
3962,"1","1",2496,2298.87473333333,197.125266666667
3962,"1","1",3103,3107.31356666666,-4.31356666666443
3962,"1","1",3434,2664.14202777778,769.857972222219
3962,"1","1",3962,2833.71549444445,1128.28450555555
3962,"1","2",3962,3132.80217222222,829.197827777776
3962,"1","3",3962,2628.28815555556,1333.71184444444
3962,"1","1",4527,2407.52279444445,2119.47720555555
3962,"2","2",0,995.589772222224,-995.589772222224
3962,"2","2",489,837.314172222223,-348.314172222223
3962,"2","2",989,1527.16117222223,-538.161172222225
3962,"2","2",1490,1736.9029,-246.902900000002
3962,"2","2",1980,2260.88645555556,-280.886455555558
3962,"2","2",2496,2420.94701666666,75.0529833333353
3962,"2","2",3103,2676.60370555555,426.396294444445
3962,"2","2",3434,2903.80795,530.19205
3962,"2","1",3962,3082.37101666666,879.628983333336
3962,"2","2",3962,2981.89975,980.100250000004
3962,"2","3",3962,2901.88724444444,1060.11275555556
3962,"2","2",4527,2976.30947222222,1550.69052777778
3962,"3","3",489,546.565366666666,-57.5653666666664
3962,"3","3",989,1615.60683888889,-626.606838888889
3962,"3","3",1490,1639.22207777778,-149.222077777779
3962,"3","3",1980,1957.19743888889,22.8025611111091
3962,"3","3",2496,2778.60563333334,-282.605633333338
3962,"3","3",3103,3290.09891111111,-187.098911111111
3962,"3","3",3434,3504.13085,-70.1308500000005
3962,"3","1",3962,3205.91766666667,756.082333333333
3962,"3","2",3962,3424.37861666667,537.621383333333
3962,"3","3",3962,2814.47459444445,1147.52540555555
4527,"1","1",0,1502.05921111111,-1502.05921111111
