"dayOmit","ribnumOmit","ribnumactual","yactual","yhat","resid"
249,"R2","R2",2784,2860.39668333334,-76.3966833333357
249,"R2","R2",3103,3087.76607777778,15.2339222222199
249,"R2","R2",3434,1978.39579444444,1455.60420555556
249,"R2","R2",3666,4107.45215,-441.452150000002
249,"R2","R2",3962,4051.51971666667,-89.519716666668
249,"R2","R2",4229,4336.94648888889,-107.946488888892
249,"R2","R2",4527,3988.79801666666,538.201983333336
249,"R2","R2",4863,4580.11690555556,282.883094444441
249,"R2","R2",5200,3802.09475555556,1397.90524444444
249,"R3","R1",249,1515.52602222222,-1266.52602222222
249,"R3","R2",249,1250.65623333333,-1001.65623333333
249,"R3","R3",249,875.592494444445,-626.592494444445
249,"R3","R4",249,1590.38519444444,-1341.38519444444
249,"R3","R5",249,949.240050000001,-700.240050000001
249,"R3","R3",489,1174.60670555556,-685.606705555556
249,"R3","R3",727,1035.35462222222,-308.354622222221
249,"R3","R3",989,1455.19978888889,-466.19978888889
249,"R3","R3",1242,1559.9715,-317.9715
249,"R3","R3",1490,1578.26985555556,-88.2698555555562
249,"R3","R3",1738,1996.46406111111,-258.464061111112
249,"R3","R3",1980,1619.68786111111,360.312138888888
249,"R3","R3",2224,3319.2442,-1095.2442
249,"R3","R3",2496,2124.41295555556,371.587044444444
249,"R3","R3",2784,3315.94751666667,-531.947516666672
249,"R3","R3",3103,3300.50286666667,-197.502866666669
249,"R3","R3",3434,3305.25345,128.746549999999
249,"R3","R3",3666,3642.08527222222,23.9147277777802
249,"R3","R3",3962,3913.39858333333,48.601416666671
249,"R3","R3",4229,3901.88206666667,327.117933333333
249,"R3","R3",4527,3772.66914444445,754.330855555551
249,"R3","R3",4863,4224.64028888889,638.359711111109
249,"R3","R3",5200,3615.82542777778,1584.17457222222
249,"R4","R1",249,938.589027777779,-689.589027777779
249,"R4","R2",249,817.355655555556,-568.355655555556
249,"R4","R3",249,747.690094444444,-498.690094444444
249,"R4","R4",249,991.413055555557,-742.413055555557
249,"R4","R5",249,828.621861111111,-579.621861111111
249,"R4","R4",489,644.530244444444,-155.530244444444
249,"R4","R4",727,970.586588888889,-243.586588888889
249,"R4","R4",989,863.1687,125.8313
249,"R4","R4",1242,1577.05881111111,-335.058811111113
249,"R4","R4",1490,2142.58758333333,-652.587583333333
249,"R4","R4",1738,2053.46272777778,-315.462727777779
249,"R4","R4",1980,2158.11498888889,-178.114988888888
249,"R4","R4",2496,2048.81013333333,447.189866666669
249,"R4","R4",3103,3218.69749444444,-115.697494444443
249,"R4","R4",3434,3288.89341666667,145.106583333332
249,"R4","R4",4229,3720.43975000001,508.560249999995
249,"R4","R4",4863,4659.83575000001,203.164249999989
249,"R4","R4",5200,4284.38737222223,915.612627777775
249,"R5","R1",249,1165.37898888889,-916.378988888889
249,"R5","R2",249,838.558355555556,-589.558355555556
249,"R5","R3",249,830.103288888888,-581.103288888888
249,"R5","R4",249,1219.21718333333,-970.217183333334
249,"R5","R5",249,875.905994444444,-626.905994444444
249,"R5","R5",489,818.444911111112,-329.444911111112
249,"R5","R5",1242,1653.39602777778,-411.396027777776
249,"R5","R5",1738,3294.48179444444,-1556.48179444444
249,"R5","R5",1980,1869.12165555555,110.878344444445
249,"R5","R5",4863,4346.36002222222,516.639977777775
489,"R1","R1",249,540.385166666666,-291.385166666666
489,"R1","R1",489,770.371238888889,-281.371238888889
489,"R1","R2",489,625.865844444445,-136.865844444445
489,"R1","R3",489,676.294616666667,-187.294616666667
489,"R1","R4",489,696.317322222223,-207.317322222223
489,"R1","R5",489,714.377316666668,-225.377316666668
489,"R1","R1",727,956.019877777778,-229.019877777778
489,"R1","R1",989,1632.30714444444,-643.307144444441
489,"R1","R1",1242,1488.35170555556,-246.351705555556
489,"R1","R1",1490,1418.8503,71.1496999999993
489,"R1","R1",1738,1740.7094,-2.70940000000064
489,"R1","R1",1980,1869.09396666667,110.906033333335
489,"R1","R1",2224,2526.25654444444,-302.256544444441
489,"R1","R1",2496,4495.13000555555,-1999.13000555555
489,"R1","R1",2784,3319.93914444445,-535.939144444446
489,"R1","R1",3103,2935.74755000001,167.252449999993
489,"R1","R1",3434,4014.60348888888,-580.603488888881
489,"R1","R1",3666,4210.0122,-544.012199999999
489,"R1","R1",3962,4247.36617777777,-285.366177777772
489,"R1","R1",4229,4103.15245555555,125.847544444446
489,"R1","R1",4527,4245.00773888888,281.99226111112
489,"R1","R1",4863,4352.62661666667,510.37338333333
489,"R1","R1",5200,4365.64673888889,834.35326111111
489,"R2","R2",249,400.223388888889,-151.223388888889
489,"R2","R1",489,670.173588888889,-181.173588888889
489,"R2","R2",489,596.509233333334,-107.509233333334
489,"R2","R3",489,624.950388888889,-135.950388888889
489,"R2","R4",489,742.114405555555,-253.114405555555
