"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
1490,"3","3",989,1312.37141666667,-323.371416666667
1490,"3","1",1490,1348.22786111111,141.772138888889
1490,"3","2",1490,1491.79968888889,-1.7996888888913
1490,"3","3",1490,1525.66501111111,-35.6650111111132
1490,"3","3",1980,1999.33945555556,-19.3394555555647
1490,"3","3",2496,2971.03279444445,-475.032794444446
1490,"3","3",3103,3186.73485555556,-83.7348555555554
1490,"3","3",3434,3293.19705555556,140.802944444442
1490,"3","3",3962,3509.73138888889,452.268611111107
1980,"1","1",489,1069.6246,-580.624600000002
1980,"1","1",989,1386.22387222222,-397.223872222224
1980,"1","1",1490,1296.74157222222,193.258427777776
1980,"1","1",1980,1997.87580555556,-17.8758055555581
1980,"1","2",1980,2430.54025555556,-450.540255555557
1980,"1","3",1980,2174.23458888889,-194.234588888889
1980,"1","1",2496,2422.25154444445,73.7484555555534
1980,"1","1",3103,2992.72148888889,110.278511111115
1980,"1","1",3434,2519.70777222222,914.292227777781
1980,"1","1",3962,3415.21460555556,546.785394444441
1980,"1","1",4527,2996.77785555555,1530.22214444445
1980,"2","2",489,992.203894444445,-503.203894444445
1980,"2","2",989,1742.721,-753.721000000003
1980,"2","2",1490,1907.88671666667,-417.886716666669
1980,"2","1",1980,2494.54053333334,-514.54053333334
1980,"2","2",1980,2411.42215555556,-431.422155555556
1980,"2","3",1980,2385.56448888889,-405.56448888889
1980,"2","2",2496,2534.34001111111,-38.3400111111141
1980,"2","2",3103,2834.37566666667,268.624333333334
1980,"2","2",3434,3012.20405555556,421.79594444444
1980,"2","2",3962,3248.34117222223,713.658827777772
1980,"2","2",4527,3338.86002222223,1188.13997777777
1980,"3","3",489,1026.97125555556,-537.971255555556
1980,"3","3",989,1409.1381,-420.138100000002
1980,"3","3",1490,1530.56376111111,-40.5637611111142
1980,"3","1",1980,2200.15413333334,-220.154133333338
1980,"3","2",1980,2569.83359444445,-589.833594444447
1980,"3","3",1980,2395.40742777778,-415.407427777782
1980,"3","3",2496,3028.90969444445,-532.909694444448
1980,"3","3",3103,3195.02041666668,-92.0204166666767
1980,"3","3",3434,3240.9821388889,193.017861111103
1980,"3","3",3962,3593.84454444445,368.155455555546
2496,"1","1",489,1056.36152777778,-567.361527777779
2496,"1","1",989,1335.50015,-346.500150000001
2496,"1","1",1490,1590.62472777778,-100.624727777778
2496,"1","1",1980,1683.23766666667,296.762333333334
2496,"1","1",2496,3184.82391111111,-688.823911111112
