numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
600,2,378729.79784401477,0.3599520541216261,45.983109851867255,0.36382251064989385,403696.61550199054,0.3751869528383452
1500,2,377575.7221321242,0.35848302928840603,45.78780194338105,0.361941418180593,402758.61509226443,0.37348689515164313
2100,2,378208.7509885797,0.3592192855510472,45.79932309587773,0.3628986513334158,402781.3283231923,0.3741363640801736
3000,2,377538.59234892303,0.35799163898813824,45.855655270061476,0.36357017635104866,402913.47649459576,0.3743845848080672
600,3,340047.5664461805,0.3212101849881316,41.52894630258237,0.32641000446169105,369289.354930428,0.33695849559829616
1500,3,339494.07442735485,0.31890639265836507,41.34497013153734,0.3253373839067703,367458.8240131643,0.33600322574117525
2100,3,340261.28534529,0.31977183223069006,41.30242561001582,0.325147488728146,366522.6384293414,0.3357795642302346
3000,3,339742.44520594215,0.31938214855768055,41.30096377887934,0.3253943895323913,366860.0256315076,0.3365411874268507
600,4,321370.50295488565,0.29902023498228747,39.13873186150594,0.30726357144302957,349667.5957557864,0.31723790185960477
1500,4,320901.4302474876,0.2992538266678798,38.9063754310908,0.30557554958694594,347855.2722438615,0.315772582710299
2100,4,320638.46747490263,0.29891772950202306,38.8871142133371,0.3047367603679614,347525.6592570505,0.31478325033035137
3000,4,320473.0100361796,0.29888568738170795,38.902082375624914,0.30476818582015386,347766.76315441926,0.3151332339428544
600,5,310123.66911711707,0.288503623056448,37.456222798946946,0.292928253563843,336144.03293475276,0.3026739576372856
1500,5,308637.46231771435,0.2863082568718501,37.36299999211339,0.2924827259719048,335912.56692631554,0.3028351968741679
2100,5,308988.4335081187,0.28540557873696476,37.34306960925578,0.29161513417965734,335330.3069855686,0.30202566903372696
3000,5,308591.9481766516,0.2855791861285307,37.34683595547688,0.29157536126584066,335663.69606432825,0.3018223753384345
600,6,301959.7843293395,0.2788361076469135,36.459837884748964,0.2851074589686782,328793.9480477312,0.29506854718603254
1500,6,301217.91639228124,0.2773255053697104,36.304990506665135,0.28328215635465087,327532.9272390303,0.29329318867054555
2100,6,301259.0825635861,0.27701243065274883,36.39927896749726,0.2832473982944084,328711.11842291226,0.29308779004397884
3000,6,301076.10988528054,0.276870665338345,36.30744904016049,0.2826271130840289,327914.2954334847,0.29278668533417984
600,7,297646.660307276,0.27155414060537525,35.78066893343559,0.2783432030466859,323849.9618596858,0.2881077739556262
1500,7,296196.28016895876,0.2713959670122776,35.660091020176466,0.27673889951305974,323181.9424202456,0.28694752580366384
2100,7,296135.2714084311,0.2710775303977223,35.66142340271562,0.27591023691055183,322828.5606003997,0.28564354129771546
3000,7,296510.46397678676,0.27138302836747463,35.57042572217298,0.2766613219716642,322343.82250201935,0.2864160278454946
600,8,292527.99531366053,0.2652730168790448,35.10420828715401,0.2726996541439589,318954.5734086538,0.2824781611382999
1500,8,292673.1280345896,0.26800859601365756,35.009519221040414,0.2715043080183717,318120.44547044847,0.28084865604308146
2100,8,292077.6879730816,0.2671241997257748,35.04646298002979,0.27084280938309063,318697.542057434,0.28083128284664877
3000,8,292174.52203773154,0.26673202032279036,34.949123047634245,0.27103692426329734,318088.799090485,0.2810992810542586
600,9,289915.42486376694,0.26391277712190836,34.77010859386434,0.2694172852544345,317384.9804673976,0.27882507781170535
1500,9,289365.5304853694,0.26416322380999147,34.61879743090057,0.26831228053641903,315610.86492015317,0.27775253787233994
2100,9,289822.2370316114,0.26408779411309985,34.53483012250062,0.26737964405481757,314573.73080335505,0.2771064401455678
3000,9,289560.85719020234,0.26438798783585726,34.59976315014065,0.2674620002076331,315374.3082172814,0.27703282485114195
600,10,288161.3434397318,0.26185704736094506,34.44794509882728,0.26736792035216644,314741.73874064273,0.2770690763322758
1500,10,286695.43686472485,0.2610914436570952,34.25441916194172,0.2649954282286115,313264.2336094898,0.2746274877298454
2100,10,287193.0774328542,0.2604104556133972,34.294258412790775,0.26524472231742513,313528.19367507665,0.27471467938846955
3000,10,287615.56342761347,0.26153785991950695,34.22900645129487,0.26482156269506857,312721.8490483921,0.27423828334920913
600,11,284866.65166882664,0.2585605731249561,34.01275290580987,0.2640902252574612,311321.9546169603,0.2731477460671237
1500,11,286438.8859009369,0.26014882257853533,34.07774394247004,0.263875291721414,312107.5567801284,0.27307907135320814
2100,11,285910.4746748231,0.25844499642055674,34.022808909716446,0.2634164536651818,311578.06089220947,0.27262142963551705
3000,11,285510.9454347961,0.25897299962204223,34.0211957935941,0.26328647283754314,311730.2549443802,0.2727158632554146
600,12,286030.7509914147,0.25850762402490235,33.9050679420661,0.26297073527876064,310392.1861533246,0.27244854914665134
1500,12,284397.75937892956,0.25801065647789506,33.88689710431335,0.2626892219195028,311002.26318545424,0.2720245112299479
2100,12,283992.8413278929,0.2578658156627631,33.82456123447547,0.2612976852688445,310325.40264563827,0.2709020122202355
3000,12,284069.5387481347,0.25756624883051565,33.78843129297332,0.26029719078722036,310094.5006107375,0.2695618423247123
600,13,284622.30639608594,0.26050706624054587,33.752145540804996,0.2609726922873924,310626.68899903813,0.2703784066199023
1500,13,283389.03189667733,0.25790085293593384,33.68011006477488,0.2604144356235123,309551.24126314186,0.26956699961261643
2100,13,283587.48727421765,0.25781175219309,33.68573245596814,0.2597849104819606,309479.97247363697,0.26895320212539053
3000,13,283362.5384934997,0.257154940177057,33.63021370422533,0.2599636781100722,309423.33567142254,0.2692157276304301
600,14,283077.2447916334,0.2569421232472742,33.5091315086676,0.2584433431476565,308855.52171613945,0.26767258421632656
1500,14,282626.0707483629,0.25750326029728726,33.62350608609473,0.2595628874588808,309751.3817998081,0.2687927805440466
2100,14,283163.57456553855,0.2566816985083494,33.46803333617986,0.2580983324324322,308077.31387141946,0.267450276090962
3000,14,282876.565376554,0.2573182819971123,33.49020840480397,0.2585237025770253,308359.278468555,0.2676034781973616
600,15,282834.4387328258,0.25615441454883703,33.255051383855545,0.25790538931102813,306440.4019704589,0.2664533190939677
1500,15,282769.2614787812,0.25751773428737107,33.48767909892006,0.258683601558286,309102.6372452328,0.26793449105922695
2100,15,281415.2189965906,0.2550418399195248,33.382111445424336,0.25842054271835513,308010.37773218105,0.2674210858825736
3000,15,282357.4112925706,0.2561220399962713,33.36686717961012,0.2580545454413721,308012.05004131974,0.26709549901874086
600,16,282324.2965373929,0.25665178172426645,33.33468524216402,0.25837918060877024,307606.39687602135,0.26748317065308014
1500,16,281938.74635909376,0.25751215762506685,33.372793046554094,0.25825880300538007,308156.25757722196,0.2671833963917255
2100,16,281870.95793806494,0.2557512534897908,33.37686214640786,0.25817326542752433,308242.7854481352,0.26731651888913643
3000,16,281518.8560339666,0.254943353493734,33.273657558788514,0.2571931847708749,307285.2218068107,0.266235921989448
600,17,282200.6113987815,0.256063003278837,33.42965834643783,0.26002548716742113,309102.417226938,0.26926978137669266
