fullRMSE,fullRsq
558.7952549808637,0.8717054353615947
548.2146470209616,0.8765178713572583
556.090719484258,0.8729443060448343
559.3530164546288,0.8714491931064868
553.3977286160068,0.8741719162880943
558.7152636256517,0.8717421633812645
553.2100073784309,0.8742572675504302
553.5145504208222,0.8741187862711179
543.4105723474333,0.878672568063886
563.1023345629582,0.8697200768171847
549.698104385796,0.8758486870681441
552.8269009802858,0.8744313647810045
559.342589447064,0.8714539857426331
551.2085771169055,0.8751654581579696
557.6807485068547,0.8722166871342135
552.8827548775463,0.8744059902851671
552.9558915305356,0.8743727603355379
547.9513701192018,0.8766364460289161
553.1535187147879,0.874282945597378
550.842312722987,0.8753313019383117
553.7210529967869,0.874024842421266
547.281827105906,0.876937738250461
549.7011766100751,0.8758472993182476
558.1391766109311,0.8720065183631794
559.7727039953136,0.8712562151107222
549.8940806697954,0.8757601473773041
557.4874081565677,0.8723052732579987
555.4698218605033,0.8732278732203527
561.2089794878069,0.8705947010121968
557.5681293129696,0.8722682915715774
557.682087641581,0.872216073452362
551.6199469190035,0.8749790593047242
552.3388193156193,0.8746529918162761
551.8455879725623,0.8748767583398033
551.3518573641488,0.875100551153859
549.8983172523688,0.8757582329925502
556.9751941917485,0.8725398147871852
553.2604283003506,0.8742343455015344
554.9306675844061,0.8734738508072143
554.0981257879147,0.8738532109548235
558.8531853308208,0.8716788333666543
552.2393273234791,0.8746981448995764
557.6846978813172,0.8722148772602278
553.4762033526542,0.8741362275769291
554.0606848470835,0.8738702580974657
556.7651669987802,0.8726359234034655
558.1109051902392,0.8720194845410483
560.7742086703603,0.8707951249420265
556.7461787203605,0.8726446106685843
556.4742289488221,0.8727689970104439
554.5338259702061,0.8736547486773305
555.2184197836706,0.8733425997543554
551.6879518557935,0.8749482316840329
555.3978154690145,0.8732607384143458
558.1059919941728,0.8720217378229376
557.55169797875806,0.8722758198765674
551.8756750680368,0.8748631143146468
559.6947193297705,0.8712920844611574
559.891890408371,0.8712013852007032
550.292503991723,0.875580047285082
553.9613858178383,0.8739154641153022
550.883760107583,0.8753125401774395
